xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,period_space_section_title,is_section_title
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[2]/u[4],6.5(a),2144,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[2],of the Agreement.,2145,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[3]/b,Initial Expiration Date,2146,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[3],. “,2147,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[3]/u[1],Initial Expiration Date,2148,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[3],” is defined in,2149,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[3]/u[2],Section,2150,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[3]/u[4],1.1(c),2151,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[3],of the Agreement.,2152,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[4]/b,Intellectual Property Rights,2153,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[4],. “,2154,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[4]/u[1],Intellectual Property Rights,2155,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[4],"” shall mean any and all intellectual property and industrial property rights of every kind and description throughout the world, including all U.S. and foreign (i) patents and patent applications, including all provisionals, nonprovisionals, continuations,",2156,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[4]/font[1]/font,"continuations-in-part,",2157,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[4],"divisionals, reissues, extensions,",2158,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[4]/font[2],"re-examinations,",2159,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[4],"substitutions, and extensions thereof and the equivalents of any of the foregoing in any jurisdiction (“",2160,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[4]/u[2],Patents,2161,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[4],"”), (ii) trademarks, service marks, trade names, logos, slogans, trade dress, design rights, domain names and other similar designations of source or origin, whether or not registered and applications and registrations for, and all goodwill associated with, the foregoing (“",2162,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[4]/u[3],Trademarks,2163,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[4],"”), (iii) copyrights and applications and registrations for the foregoing (“",2164,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[4]/u[4],Copyrights,2165,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[4],"”), and (iv) trade secrets and confidential and proprietary",2166,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[4]/font[3],"know-how,",2167,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[4],"inventions, processes, formulae, models, methodologies, specifications, including manufacturing information and processes, assays, engineering and other manuals and drawings, standard operating procedures, regulatory, chemical, pharmacological, toxicological, pharmaceutical, physical and analytical, safety, quality assurance, quality control and clinical data and similar data and information, and (v) rights in software, database rights and industrial property rights.",2168,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[5]/b,Intervening Event,2169,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[5],. “,2170,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[5]/u,Intervening Event,2171,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[5],"” shall mean any material event, fact, development or occurrence that affects the business, assets or operations of the Company that is unknown to, and not reasonably foreseeable by, the Board of Directors as of the date of this Agreement, or if known to the Board of Directors as of the date of this Agreement, the material consequences of which were not known to, and not reasonably foreseeable by, the Board of Directors as of the date of this Agreement.",2172,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[6]/b,IRS,2173,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[6],. “,2174,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[6]/u,IRS,2175,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[6],” shall mean the U.S. Internal Revenue Service.,2176,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[7]/b,knowledge,2177,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[7],. “,2178,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[7]/u,knowledge,2179,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[7],” with respect to an Entity shall mean with respect to any matter in question the actual knowledge of such Entity’s executive officers.,2180,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[8]/b,Key Employee,2181,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[8],. “,2182,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[8]/u,Key Employee,2183,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[8],” shall mean an employee of any Acquired Corporation at a level of vice president or above.,2184,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[9]/b,Leased Real Property,2185,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[9],. “,2186,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[9]/u[1],Leased Real Property,2187,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[9],” is defined in,2188,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[9]/u[2],Section,2189,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[9]/u[4],3.7(b),2190,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[9],of the Agreement.,2191,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[71]/div/p[11],A-7,2192,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[72]/div/p[1]/b,Legal Proceeding,2193,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[72]/div/p[1],. “,2194,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[72]/div/p[1]/u,Legal Proceeding,2195,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[72]/div/p[1],"” shall mean any action, suit, complaint, litigation, arbitration, proceeding (including any civil, criminal, administrative, investigative or appellate proceeding), hearing or investigation commenced, brought, conducted or heard by or before any Governmental Body.",2196,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[72]/div/p[2]/b,Legal Requirement,2197,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[72]/div/p[2],. “,2198,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[72]/div/p[2]/u,Legal Requirement,2199,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[72]/div/p[2],"” shall mean any federal, state, local, municipal, foreign or other law, statute, constitution, resolution, ordinance, common law, code, edict, decree, order, rule, regulation, ruling or requirement issued, enacted, adopted, promulgated, implemented or otherwise put into effect by or under the authority of any Governmental Body (or under the authority of Nasdaq or another stock exchange).",2200,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[72]/div/p[3]/b,Material Adverse Effect,2201,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[72]/div/p[3],. “,2202,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[72]/div/p[3]/u[1],Material Adverse Effect,2203,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[72]/div/p[3],"” shall mean any event, occurrence, circumstance, change or effect which, individually or in the aggregate, has had or would reasonably be expected to have a material adverse effect on the business, assets, condition (financial or otherwise) or results of operations of the Acquired Corporations, taken as a whole;",2204,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[72]/div/p[3]/i[1],provided,2205,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[72]/div/p[3],",",2206,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[72]/div/p[3]/i[2],however,2207,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[72]/div/p[3],", that none of the following shall be deemed to constitute or be taken into account in determining whether there is, or would reasonably be expected to be, a Material Adverse Effect: (i) any change in the market price or trading volume of the Company’s stock or change in the Company’s credit ratings;",2208,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[72]/div/p[3]/i[3],provided,2209,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[72]/div/p[3],"that the underlying causes of any such change may be considered in determining whether a Material Adverse Effect has occurred to the extent not otherwise excluded by another exception herein; (ii) any event, occurrence, circumstance, change or effect resulting from the announcement, pendency or performance of the Transactions (other than for purposes of any representation or warranty contained in",2210,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[72]/div/p[3]/u[2],Section,2211,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[72]/div/p[3]/u[4],3.21,2212,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[72]/div/p[3],"); (iii) any event, occurrence, circumstance, change or effect generally affecting the industries in which the Acquired Corporations operate or in the economy generally or other general business, financial or market conditions; (iv) any event, occurrence, circumstance, change or effect arising directly or indirectly from or otherwise relating to general changes in the financial, credit, banking, securities or capital markets in the United States or any other country or region in the world (including any disruption thereof and any decline in the price of any market index) and including general changes or developments in or relating to currency exchange or interest rates; (v) any event, occurrence, circumstance, change or effect arising directly or indirectly from or otherwise relating to any political or social conditions (or changes in such conditions) in the United States or any other country or region in the world, act of terrorism, war, national or international calamity, natural disaster, acts of god, epidemic, pandemic or any other similar event; (vi) the failure of the Company to meet internal or analysts’ expectations or projections;",2213,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[72]/div/p[3]/i[4],provided,2214,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[72]/div/p[3],"that the underlying causes of such failure may be considered in determining whether a Material Adverse Effect has occurred to the extent not otherwise excluded by another exception herein; (vii) any adverse effect arising from any action taken by the Company at the written direction or request of Parent or any action required to be taken by the Company pursuant to this Agreement; (viii) any event, occurrence, circumstance, change or effect resulting or arising from the identity of, or any facts or circumstances relating to, Parent, Purchaser or any of their respective Affiliates; (ix) any event, occurrence, circumstance, change or effect arising directly or indirectly from or otherwise relating to any change or proposed change in, or any compliance with or action taken for the purpose of complying with any change or proposed change in, any Legal Requirement or GAAP (or interpretations of any Legal Requirement or GAAP); or (x) any actual or potential sequester, stoppage, shutdown, default or similar event or occurrence by or involving any Governmental Body affecting a national or federal government as a whole;",2215,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[72]/div/p[3]/i[5],provided,2216,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[72]/div/p[3],that any,2217,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[72]/div/p[5],A-8,2218,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[1],"event, occurrence, circumstance, change or effect referred to in the foregoing",2219,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[1]/u[1],clauses (iii),2220,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[1],",",2221,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[1]/u[2],(iv),2222,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[1],",",2223,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[1]/u[3],(v),2224,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[1],",",2225,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[1]/u[4],(ix),2226,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[1],and,2227,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[1]/u[5],(x),2228,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[1],"may be taken into account in determining whether there is, or would be reasonably expected to be, a Material Adverse Effect to the extent such event, occurrence, circumstance, change or effect disproportionately affects the Acquired Corporations relative to other participants in the industries in which the Acquired Corporations operate.",2229,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[2]/b,Material Contract,2230,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[2],. “,2231,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[2]/u[1],Material Contract,2232,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[2],” is defined in,2233,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[2]/u[2],Section,2234,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[2]/u[4],3.9(a),2235,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[2],of the Agreement.,2236,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[3]/b,Maximum Amount.,2237,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[3],“,2238,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[3]/u[1],Maximum Amount,2239,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[3],” is defined in,2240,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[3]/u[2],Section,2241,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[3]/u[4],6.5(b),2242,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[3],of the Agreement.,2243,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[4]/b,Merger,2244,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[4],. “,2245,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[4]/u,Merger,2246,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[4],” is defined in Recital B to the Agreement.,2247,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[5]/b,Merger Consideration,2248,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[5],. “,2249,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[5]/u[1],Merger Consideration,2250,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[5],” is defined in,2251,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[5]/u[2],Section,2252,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[5]/u[4],2.5(a)(iii),2253,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[5],of the Agreement.,2254,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[6]/b[1],Minimum Condition,2255,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[6],. “,2256,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[6]/u[1],Minimum Condition,2257,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[6],” is defined in,2258,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[6]/u[2],Annex I,2259,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[6],to the Agreement.,2260,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[7]/b,Nasdaq,2261,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[7],. “,2262,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[7]/u,Nasdaq,2263,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[7],” shall mean The Nasdaq Global Select Market.,2264,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[8]/b,Offer,2265,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[8],. “,2266,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[8]/u,Offer,2267,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[8],” is defined in Recital A to the Agreement.,2268,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[9]/b,Offer Acceptance Time,2269,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[9],. “,2270,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[9]/u[1],Offer Acceptance Time,2271,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[9],” is defined in,2272,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[9]/u[2],Section,2273,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[9]/u[4],1.1(h),2274,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[9],of the Agreement.,2275,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[10]/b,Offer Commencement Date,2276,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[10],. “,2277,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[10]/u,Offer Commencement Date,2278,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[10],"” shall mean the date on which Purchaser commences the Offer, within the meaning of Rule",2279,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[10]/font,14d-2,2280,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[10],under the Exchange Act.,2281,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[11]/b,Offer Conditions,2282,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[11],. “,2283,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[11]/u[1],Offer Conditions,2284,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[11],” is defined in,2285,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[11]/u[2],Section,2286,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[11]/u[4],1.1(b),2287,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[11],of the Agreement.,2288,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[12]/b,Offer Documents,2289,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[12],. “,2290,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[12]/u[1],Offer Documents,2291,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[12],” is defined in,2292,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[12]/u[2],Section,2293,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[12]/u[4],1.1(e),2294,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[12],of the Agreement.,2295,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[13]/b,Offer Price,2296,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[13],. “,2297,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[13]/u,Offer Price,2298,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[13],” is defined in Recital A to the Agreement.,2299,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[14]/b,Offer to Purchase,2300,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[14],. “,2301,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[14]/u[1],Offer to Purchase,2302,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[14],” is defined in,2303,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[14]/u[2],Section,2304,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[14]/u[4],1.1(b),2305,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[14],of the Agreement.,2306,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[15]/b[1],Parent,2307,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[15],. “,2308,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[15]/u,Parent,2309,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[15],”,2310,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[15],is defined in the preamble to the Agreement.,2311,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[16]/b,Parent 401(k) Plan,2312,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[16],. “,2313,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[16]/u[1],Parent 401(k) Plan,2314,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[16],” is defined in,2315,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[16]/u[2],Section,2316,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[16]/u[4],6.3(d),2317,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[16],of the Agreement.,2318,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[17]/b,Parent Material Adverse Effect,2319,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[17],. “,2320,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[17]/u,Parent Material Adverse Effect,2321,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[17],"” shall mean any effect, change, event or occurrence that would or would reasonably be expected to, individually or in the aggregate, materially impair, prevent or materially delay Parent’s or Purchaser’s ability to consummate the Transactions in a timely manner on the terms set forth herein.",2322,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[18]/b,Parent Plan,2323,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[18],. “,2324,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[18]/u[1],Parent Plan,2325,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[18],” is defined in,2326,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[18]/u[2],Section,2327,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[18]/u[4],6.3(b),2328,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[18],of the Agreement.,2329,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[19]/b,Parties,2330,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[19],. “,2331,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[19]/u,Parties,2332,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[19],"” shall mean Parent, Purchaser, and the Company.",2333,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[73]/div/p[21],A-9,2334,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[74]/div/p[1]/b,Patents,2335,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[74]/div/p[1],. “,2336,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[74]/div/p[1]/u,Patents,2337,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[74]/div/p[1],” is defined in the definition of Intellectual Property Rights.,2338,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[74]/div/p[2]/b,Paying Agent,2339,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[74]/div/p[2],. “,2340,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[74]/div/p[2]/u[1],Paying Agent,2341,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[74]/div/p[2],” is defined in,2342,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[74]/div/p[2]/u[2],Section,2343,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[74]/div/p[2]/u[4],2.6(a),2344,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[74]/div/p[2],of the Agreement.,2345,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[74]/div/p[3]/b,Payment Fund,2346,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[74]/div/p[3],. “,2347,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[74]/div/p[3]/u[1],Payment Fund,2348,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[74]/div/p[3],” is defined in,2349,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[74]/div/p[3]/u[2],Section,2350,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[74]/div/p[3]/u[4],2.6(a),2351,,,,,,,,,,,,,,,
