xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,period_space_section_title,is_section_title
/html/body/document/type/sequence/filename/description/text/center[80]/div/p[3]/b[1],Alternate Debt Financing,2149,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[80]/div/p[3],”); and (ii) one or more new financing commitment letters with respect to such Alternate Debt Financing (the “,2150,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[80]/div/p[3]/b[2],New Debt Commitment Letters,2151,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[80]/div/p[3],"”), in each",2152,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[80]/div/p[5],-76-,2153,/html/body/document/type/sequence/filename/description/text/center[80]/div/p[5],-76-,n,547,"[0.7292329683793846, 0.49416237519705725, 0.01167566999474514, 0.00023562306592733384]",1.0,559.0,0.7292329683793846,0.49416237519705725,0.01167566999474514,0.00023562306592733384,0.7292329683793846,1.0,,
/html/body/document/type/sequence/filename/description/text/center[81]/div/p[1],"case, or other terms reasonably satisfactory to Parent, which New Debt Commitment Letters will replace the existing Debt Commitment Letters in whole or in part. Parent will promptly provide a copy of any New Debt Commitment Letters (and any fee letter in connection therewith, which may be delivered with the fee amounts and “flex” terms redacted in a customary manner so long as no redaction covers terms that would adversely affect the amount, conditionality, availability or termination of the Alternate Debt Financing) to the Company. In the event that any New Debt Commitment Letters are obtained, (A) any reference in this Agreement to the “Financing Letters,” “Fee Letters” or the “Debt Commitment Letters” will be deemed to include the Debt Commitment Letters and Fee Letters, as applicable, to the extent not superseded by a New Debt Commitment Letter at the time in question and any New Debt Commitment Letters or Fee Letters, as applicable, to the extent then in effect; and (B) any reference in this Agreement to the “Financing” or the “Debt Financing” will mean the debt financing contemplated by the Debt Commitment Letters and the Fee Letters as modified pursuant to the foregoing.",2154,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[81]/div/p[2],6.6,2155,/html/body/document/type/sequence/filename/description/text/center[81]/div/p[2],6.6,ssn,548,"[0.7325473995067623, 0.3027456647398844, 0.008760851287440884, 0.00023562306592733384]",1.0,560.0,0.7325473995067623,0.3027456647398844,0.008760851287440884,0.00023562306592733384,0.7325473995067623,1.0,,
/html/body/document/type/sequence/filename/description/text/center[81]/div/p[2]/i,Financing Cooperation,2156,/html/body/document/type/sequence/filename/description/text/center[81]/div/p[2]/i,Financing Cooperation,sst,549,"[0.7325473995067623, 0.3185102469784551, 0.06595691014188124, 0.00023562306592733384]",1.0,561.0,0.7325473995067623,0.3185102469784551,0.06595691014188124,0.00023562306592733384,0.7325473995067623,1.0,,
/html/body/document/type/sequence/filename/description/text/center[81]/div/p[2],.,2157,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[81]/div/p[3],(a),2158,/html/body/document/type/sequence/filename/description/text/center[81]/div/p[3],(a),sssn,550,"[0.732924396412246, 0.32419232790331054, 0.0077755648975302155, 0.00023562306592733384]",1.0,562.0,0.732924396412246,0.32419232790331054,0.0077755648975302155,0.00023562306592733384,0.732924396412246,1.0,,
/html/body/document/type/sequence/filename/description/text/center[81]/div/p[3]/i,Cooperation,2159,/html/body/document/type/sequence/filename/description/text/center[81]/div/p[3]/i,Cooperation,ssst,551,"[0.732924396412246, 0.33897109826589594, 0.03542101944298476, 0.00023562306592733384]",1.0,563.0,0.732924396412246,0.33897109826589594,0.03542101944298476,0.00023562306592733384,0.732924396412246,1.0,,
/html/body/document/type/sequence/filename/description/text/center[81]/div/p[3],". Prior to the Effective Time, the Company will use its reasonable best efforts, and will cause each of its Subsidiaries to use its reasonable best efforts, to provide Parent and Merger Sub with all cooperation reasonably requested by Parent or Merger Sub to assist them in causing the conditions in the Debt Commitment Letters to be satisfied or as is otherwise reasonably requested by Parent or Merger Sub in connection with Parent and Merger Sub obtaining the Debt Financing by:",2160,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[81]/div/p[4],"(i)    participating (and causing senior management and Representatives of the Company to participate) in a reasonable and limited number of meetings, presentations, road shows, sessions with ratings agencies and due diligence sessions in respect of the Debt Financing and assisting Parent with the preparation of the materials listed in this clause (i);",2161,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[81]/div/p[5],"(ii)    solely with respect to financial information and data derived from the Company’s historical books and records, assisting Parent with providing information reasonably required in connection with the preparation of pro forma financial information and pro forma financial statements to the extent required by the Financing Sources, it being agreed that the Company will not be required to provide any information or assistance relating to (A) the proposed aggregate amount of debt and equity financing, together with assumed interest rates, dividends (if any) and fees and expenses relating to the incurrence of such debt or equity financing; (B) any post-Closing or pro forma cost savings, synergies, capitalization, ownership or other pro forma adjustments desired to be incorporated into any information used in connection with the Debt Financing; or (C) any financial information related to Parent or any of its Subsidiaries or any adjustments that are not directly related to the acquisition of the Company by Parent;",2162,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[81]/div/p[6],"(iii)    assisting Parent in connection with the preparation and registration of any pledge and security documents, currency or interest hedging arrangements and other definitive financing documents as may be reasonably requested by Parent or the Financing Sources, and otherwise reasonably facilitating the pledging of collateral and the granting of security interests in respect of the Debt Financing, it being understood that such documents will not be recorded or take effect until the Effective Time;",2163,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[81]/div/p[8],-77-,2164,/html/body/document/type/sequence/filename/description/text/center[81]/div/p[8],-77-,n,552,"[0.7383751433373651, 0.49416237519705725, 0.01167566999474514, 0.00023562306592733384]",1.0,564.0,0.7383751433373651,0.49416237519705725,0.01167566999474514,0.00023562306592733384,0.7383751433373651,1.0,,
/html/body/document/type/sequence/filename/description/text/center[82]/div/p[1],"(iv)    furnishing Parent, Merger Sub and the Financing Sources, as promptly as practicable, with (A) audited financial statements of the Company and its Subsidiaries on a consolidated basis for the three most recently completed fiscal years ended at least 90 days before the Closing Date; (B) unaudited consolidated balance sheets and related unaudited statements of income and cash flows related to the Company and its Subsidiaries on a consolidated basis for each subsequent fiscal quarter (other than the fourth fiscal quarter) ended at least 45 days before the Closing Date; and (C) such other financial and other pertinent information regarding the Company and its Subsidiaries (including information regarding the business, operations and financial projections thereof) as may be reasonably requested by Parent to assist in the preparation of a customary confidential information memorandum or other customary information documents used in financings of the type contemplated by the Debt Commitment Letter (which, for the avoidance of doubt, will not include any Excluded Information);",2165,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[82]/div/p[2],"(v)    delivering notices of prepayment within the time periods required by the Credit Agreement and obtaining customary payoff letters, lien terminations and instruments of discharge to be delivered at the Closing, and giving any other necessary notices, to allow for the payoff, discharge and termination in full at the Closing of all obligations under the Credit Agreement;",2166,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[82]/div/p[3],"(vi)    taking all corporate and other actions, subject to the occurrence of the Closing, reasonably requested by Parent to permit the consummation of the Debt Financing (including, to the fullest extent permitted by applicable Law, distributing the proceeds of the Debt Financing, if any, obtained by any of the Subsidiaries of the Company to the Surviving Corporation); and",2167,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[82]/div/p[4],"(vii)    furnishing Parent and the Financing Sources with all documentation and other information about the Company and its Subsidiaries as is reasonably requested by Parent at least 10 days prior to Closing, in accordance with the requirements of the Financing Sources, relating to applicable “know your customer” and anti-money laundering rules and regulations, including the USA Patriot Act and the requirements of 31 C.F.R. §1010.230.",2168,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[82]/div/p[5],(b),2169,/html/body/document/type/sequence/filename/description/text/center[82]/div/p[5],(b),sssn,553,"[0.7445798840734515, 0.32419232790331054, 0.008169679453494482, 0.00023562306592733384]",1.0,565.0,0.7445798840734515,0.32419232790331054,0.008169679453494482,0.00023562306592733384,0.7445798840734515,1.0,,
/html/body/document/type/sequence/filename/description/text/center[82]/div/p[5]/i,Obligations of the Company,2170,/html/body/document/type/sequence/filename/description/text/center[82]/div/p[5]/i,Obligations of the Company,ssst,554,"[0.7445798840734515, 0.3393652128218602, 0.07919232790331056, 0.00023562306592733384]",1.0,566.0,0.7445798840734515,0.3393652128218602,0.07919232790331056,0.00023562306592733384,0.7445798840734515,1.0,,
/html/body/document/type/sequence/filename/description/text/center[82]/div/p[5],". Nothing in this Section 6.6 or any other provision of this Agreement will require the Company or any of its Subsidiaries to (i) waive or amend any terms of this Agreement or any other Contract, provide any additional security or guaranties or agree to pay any fees or reimburse any expenses prior to the Effective Time for which it has not received prior reimbursement by or on behalf of Parent; (ii) enter into any definitive agreement or distribute any cash; (iii) give any indemnities in connection with the Debt Financing that are effective prior to the Effective Time; (iv) prepare or provide any Excluded Information; or (v) take any action that, in the good faith determination of the Company, (a) would interfere with the conduct of the business of the Company and its Subsidiaries or (b) create a risk of damage or destruction to any property or assets of the Company or any of its Subsidiaries. In addition, (A) no action, liability or obligation of the Company, any of its Subsidiaries or any of their respective Representatives pursuant to any certificate, agreement, arrangement, document or instrument relating to the Debt Financing will be effective until the Effective Time; (B) neither the Company nor any of its Subsidiaries will be required to take any action pursuant to any certificate, agreement, arrangement, document or",2171,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[82]/div/p[7],-78-,2172,/html/body/document/type/sequence/filename/description/text/center[82]/div/p[7],-78-,n,555,"[0.7472659870250231, 0.49416237519705725, 0.01167566999474514, 0.00023562306592733384]",1.0,567.0,0.7472659870250231,0.49416237519705725,0.01167566999474514,0.00023562306592733384,0.7472659870250231,1.0,,
/html/body/document/type/sequence/filename/description/text/center[83]/div/p[1],"instrument that is not contingent on the occurrence of the Closing or that must be effective prior to the Effective Time; and (C) any bank information memoranda required in relation to the Debt Financing will contain disclosure and financial statements reflecting the Surviving Corporation or its Subsidiaries as the obligor. Nothing in this Section 6.6 will require (1) any Representative of the Company or any of its Subsidiaries to deliver any certificate or opinion or take any other action under this Section 6.6 that could reasonably be expected to result in personal liability to such Representative; (2) the Company Board to approve any financing or Contracts related thereto; (3) the Company and its Subsidiaries to take any action that would conflict with or violate its organizational documents, any applicable Laws or result in a violation of breach of, or default under, any agreement to which the Company or any of it is Subsidiaries is a party; and (4) the Company and its Subsidiaries to provide any information (a) the disclosure of which is prohibited or restricted under applicable Law or any agreement binding on the Company or its Subsidiaries; or (b) where access to such information would (i) give rise to a material risk of waiving any attorney-client privilege, work product doctrine or other privilege applicable to such information; or (ii) violate or cause a default pursuant to, or give a third Person the right to terminate or accelerate the rights pursuant to, any Contract to which the Company or any of its Subsidiaries is a party or otherwise bound. The Company will be deemed to be in compliance with Section 6.6(a) at all times unless and until (A) Parent provides written notice (the “",2173,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[83]/div/p[1]/b/font,Non-Cooperation,2174,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[83]/div/p[1]/b,Notice,2175,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[83]/div/p[1],"”) to the Company of any alleged failure to comply, or action or failure to act which could be believed to be a breach of Section 6.6(a); (B) Parent includes in such",2176,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[83]/div/p[1]/font[1],Non-Cooperation,2177,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[83]/div/p[1],Notice reasonable detail regarding the cooperation required to cure such alleged failure (which will not require the Company to provide any cooperation that it would not otherwise be required to provide under Section 6.6(a)); and (C) the Company fails to take the actions specified in such,2178,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[83]/div/p[1]/font[2],Non-Cooperation,2179,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[83]/div/p[1],Notice within five Business Days from receipt of such,2180,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[83]/div/p[1]/font[3],Non-Cooperation,2181,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[83]/div/p[1],"Notice. Notwithstanding anything to the contrary in this Agreement, the condition set forth in Section 7.2(b), as it applies to the Company’s obligations under Section 6.6(a), will be deemed to be satisfied unless the Company’s breach, if any, of its obligations under Section 6.6(a) caused the failure of the Debt Financing to be obtained.",2182,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[83]/div/p[2],(c),2183,/html/body/document/type/sequence/filename/description/text/center[83]/div/p[2],(c),sssn,556,"[0.7527167339501422, 0.32419232790331054, 0.0077755648975302155, 0.00023562306592733384]",1.0,568.0,0.7527167339501422,0.32419232790331054,0.0077755648975302155,0.00023562306592733384,0.7527167339501422,1.0,,
/html/body/document/type/sequence/filename/description/text/center[83]/div/p[2]/i,Use of Logos,2184,/html/body/document/type/sequence/filename/description/text/center[83]/div/p[2]/i,Use of Logos,ssst,557,"[0.7527167339501422, 0.33897109826589594, 0.03698108250131372, 0.00023562306592733384]",1.0,569.0,0.7527167339501422,0.33897109826589594,0.03698108250131372,0.00023562306592733384,0.7527167339501422,1.0,,
/html/body/document/type/sequence/filename/description/text/center[83]/div/p[2],". The Company consents to the use of its and its Subsidiaries’ logos in connection with the Financing so long as such logos are used (i) solely in a manner that is not intended to or likely to harm or disparage the Company or any of its Subsidiaries or the reputation or goodwill of the Company or any of its Subsidiaries; (ii) solely in connection with a description of the Company or its Subsidiaries, their business and products or the Merger; and (iii) in a manner consistent with the other terms and conditions that the Company reasonably imposes in a writing providing to Parent.",2185,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[83]/div/p[3],(d),2186,/html/body/document/type/sequence/filename/description/text/center[83]/div/p[3],(d),sssn,558,"[0.7542247215720771, 0.32419232790331054, 0.008169679453494482, 0.00023562306592733384]",1.0,570.0,0.7542247215720771,0.32419232790331054,0.008169679453494482,0.00023562306592733384,0.7542247215720771,1.0,,
/html/body/document/type/sequence/filename/description/text/center[83]/div/p[3]/i,Confidentiality,2187,/html/body/document/type/sequence/filename/description/text/center[83]/div/p[3]/i,Confidentiality,ssst,559,"[0.7542247215720771, 0.3393652128218602, 0.04203068838675775, 0.00023562306592733384]",1.0,571.0,0.7542247215720771,0.3393652128218602,0.04203068838675775,0.00023562306592733384,0.7542247215720771,1.0,,
/html/body/document/type/sequence/filename/description/text/center[83]/div/p[3],. All,2188,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[83]/div/p[3]/font,non-public,2189,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[83]/div/p[3],"or other confidential information provided by the Company, any of its Subsidiaries or any of their respective Representatives pursuant to this Agreement will be kept confidential in accordance with the Confidentiality Agreement, except that Parent and Merger Sub will be permitted to disclose such information to any Financing Sources or prospective financing sources and other financial institutions and investors that are or may become parties to the Debt Financing and to any underwriters, initial purchasers or placement agents in connection with the Debt Financing (and, in each case, to their respective counsel and auditors) subject to customary confidentiality obligations.",2190,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[83]/div/p[5],-79-,2191,/html/body/document/type/sequence/filename/description/text/center[83]/div/p[5],-79-,n,560,"[0.7556541681720362, 0.49416237519705725, 0.01167566999474514, 0.00023562306592733384]",1.0,572.0,0.7556541681720362,0.49416237519705725,0.01167566999474514,0.00023562306592733384,0.7556541681720362,1.0,,
/html/body/document/type/sequence/filename/description/text/center[84]/div/p[1],(e),2192,/html/body/document/type/sequence/filename/description/text/center[84]/div/p[1],(e),sssn,561,"[0.7563296209610278, 0.32419232790331054, 0.0077755648975302155, 0.00023562306592733384]",1.0,573.0,0.7563296209610278,0.32419232790331054,0.0077755648975302155,0.00023562306592733384,0.7563296209610278,1.0,,
/html/body/document/type/sequence/filename/description/text/center[84]/div/p[1]/i,Reimbursement,2193,/html/body/document/type/sequence/filename/description/text/center[84]/div/p[1]/i,Reimbursement,ssst,562,"[0.7563296209610278, 0.33897109826589594, 0.04358250131371519, 0.00023562306592733384]",1.0,574.0,0.7563296209610278,0.33897109826589594,0.04358250131371519,0.00023562306592733384,0.7563296209610278,1.0,,
/html/body/document/type/sequence/filename/description/text/center[84]/div/p[1],". Promptly upon request by the Company, Parent will reimburse the Company for any documented and reasonable",2194,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[84]/div/p[1]/font/font,out-of-pocket,2195,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[84]/div/p[1],costs and expenses (including attorneys’ fees) incurred by the Company or its Subsidiaries in connection with the cooperation of the Company and its Subsidiaries contemplated by this Section 6.6.,2196,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[84]/div/p[2],(f),2197,/html/body/document/type/sequence/filename/description/text/center[84]/div/p[2],(f),sssn,563,"[0.7573349460423179, 0.32419232790331054, 0.007003730951129794, 0.00023562306592733384]",1.0,575.0,0.7573349460423179,0.32419232790331054,0.007003730951129794,0.00023562306592733384,0.7573349460423179,1.0,,
/html/body/document/type/sequence/filename/description/text/center[84]/div/p[2]/i,Indemnification,2198,/html/body/document/type/sequence/filename/description/text/center[84]/div/p[2]/i,Indemnification,ssst,564,"[0.7573349460423179, 0.33819968470835526, 0.044354282711508146, 0.00023562306592733384]",1.0,576.0,0.7573349460423179,0.33819968470835526,0.044354282711508146,0.00023562306592733384,0.7573349460423179,1.0,,
/html/body/document/type/sequence/filename/description/text/center[84]/div/p[2],". The Company, its Subsidiaries and their respective Representatives will be indemnified and held harmless by Parent from and against any and all liabilities, losses, damages, claims, reasonable and documented",2199,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[84]/div/p[2]/font/font,out-of-pocket,2200,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[84]/div/p[2],"costs and expenses (including attorneys’ fees), interest, awards, judgments, penalties and amounts paid in settlement suffered or incurred by them in connection with their cooperation in arranging the Debt Financing pursuant to this Agreement or the provision of information utilized in connection therewith, except with respect to any losses suffered or incurred as a result of (i) the bad faith, gross negligence or willful misconduct of the Company or any of its Representatives or (ii) material breach by the Company or its Subsidiaries of this Section 6.6. Parent’s obligations pursuant to Section 6.6(e) and this Section 6.6(f) are referred to collectively as the “",2201,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[84]/div/p[2]/b,Reimbursement Obligations,2202,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[84]/div/p[2],.”,2203,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[84]/div/p[3],(g),2204,/html/body/document/type/sequence/filename/description/text/center[84]/div/p[3],(g),sssn,565,"[0.7593455962048977, 0.32419232790331054, 0.008169679453494482, 0.00023562306592733384]",1.0,577.0,0.7593455962048977,0.32419232790331054,0.008169679453494482,0.00023562306592733384,0.7593455962048977,1.0,,
/html/body/document/type/sequence/filename/description/text/center[84]/div/p[3]/i,No Financing Condition,2205,/html/body/document/type/sequence/filename/description/text/center[84]/div/p[3]/i,No Financing Condition,ssst,566,"[0.7593455962048977, 0.3393652128218602, 0.06849395691014187, 0.00023562306592733384]",1.0,578.0,0.7593455962048977,0.3393652128218602,0.06849395691014187,0.00023562306592733384,0.7593455962048977,1.0,,
/html/body/document/type/sequence/filename/description/text/center[84]/div/p[3],". Parent and Merger Sub each acknowledge and agree that obtaining the Financing is not a condition to the Closing. Subject to Section 9.10(b)(ii), if the Financing has not been obtained, Parent and Merger Sub will each continue to be obligated, subject to the satisfaction or waiver of the conditions set forth in Article VII, to consummate the Merger. In furtherance of the foregoing, the Company will have the option of having an appropriate senior officer of the Company provide any solvency certificate required or requested to be provided by any of the Financing Sources in connection with the Closing or otherwise.",2206,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[84]/div/p[4],6.7,2207,/html/body/document/type/sequence/filename/description/text/center[84]/div/p[4],6.7,ssn,567,"[0.7608535838268327, 0.3027456647398844, 0.008760851287440884, 0.00023562306592733384]",1.0,579.0,0.7608535838268327,0.3027456647398844,0.008760851287440884,0.00023562306592733384,0.7608535838268327,1.0,,
/html/body/document/type/sequence/filename/description/text/center[84]/div/p[4]/i,Anti-Takeover Laws,2208,/html/body/document/type/sequence/filename/description/text/center[84]/div/p[4]/i,Anti-Takeover Laws,sst,568,"[0.7608535838268327, 0.3185102469784551, 0.0559805570152391, 0.00023562306592733384]",1.0,580.0,0.7608535838268327,0.3185102469784551,0.0559805570152391,0.00023562306592733384,0.7608535838268327,1.0,,
/html/body/document/type/sequence/filename/description/text/center[84]/div/p[4],". Neither Parent nor the Company will take any action that would cause any “takeover” Law to become applicable to this Agreement or the Merger, and each of Parent, the Company and the Company Board will (a) take all actions within their power to ensure that no “anti-takeover” Law is or becomes applicable to the Merger; and (b) if any “anti-takeover” Law is or becomes applicable to the Merger, take all action within their power to ensure that the Merger may be consummated as promptly as practicable on the terms contemplated by this Agreement and otherwise to eliminate or minimize the effect of such Law on the Merger.",2209,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[84]/div/p[5],6.8,2210,/html/body/document/type/sequence/filename/description/text/center[84]/div/p[5],6.8,ssn,569,"[0.7623615714487676, 0.3027456647398844, 0.008760851287440884, 0.00023562306592733384]",1.0,581.0,0.7623615714487676,0.3027456647398844,0.008760851287440884,0.00023562306592733384,0.7623615714487676,1.0,,
/html/body/document/type/sequence/filename/description/text/center[84]/div/p[5]/i,Access,2211,/html/body/document/type/sequence/filename/description/text/center[84]/div/p[5]/i,Access,sst,570,"[0.7623615714487676, 0.3185102469784551, 0.019065265370467682, 0.00023562306592733384]",1.0,582.0,0.7623615714487676,0.3185102469784551,0.019065265370467682,0.00023562306592733384,0.7623615714487676,1.0,,
/html/body/document/type/sequence/filename/description/text/center[84]/div/p[5],. During the,2212,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[84]/div/p[5]/font,Pre-Closing,2213,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[84]/div/p[5],"Period, the Company will, and will cause its Subsidiaries to, afford Parent and its Representatives reasonable access during normal business hours, upon reasonable advance notice, to the properties, Contracts, books and records and personnel of the Company and its Subsidiaries, except that the Company may restrict or otherwise prohibit access to any documents or information to the extent that (a) any applicable Law requires the Company to restrict or otherwise prohibit access to such documents or information; (b) access to such documents or information would give rise to a material risk of waiving any attorney-client privilege, work product doctrine or other privilege applicable to such documents or information; (c) access to a Contract to which the Company or any of its Subsidiaries is a party or otherwise bound would materially violate or cause a material default pursuant to, or give a third Person the right terminate or accelerate the rights pursuant to, such Contract; (d) access would result in the disclosure of any Trade Secrets of third Persons; or (e)",2214,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[84]/div/p[7],-80-,2215,/html/body/document/type/sequence/filename/description/text/center[84]/div/p[7],-80-,n,571,"[0.7645450118596943, 0.49416237519705725, 0.01167566999474514, 0.00023562306592733384]",1.0,583.0,0.7645450118596943,0.49416237519705725,0.01167566999474514,0.00023562306592733384,0.7645450118596943,1.0,,
/html/body/document/type/sequence/filename/description/text/center[85]/div/p[1],"such documents or information are reasonably pertinent to any adverse Legal Proceeding between the Company and its Affiliates, on the one hand, and Parent and its Affiliates, on the other hand, it being understood that the Company shall give notice to Parent of the fact that it is withholding such information or documents, and use commercially reasonably efforts to make appropriate substitute disclosure arrangements under circumstances in which the restrictions of the preceding sentence apply. Nothing in this Section 6.8 will be construed to require the Company, any of its Subsidiaries or any of their respective Representatives to prepare any reports, analyses, appraisals, opinions or other information. Any investigation conducted pursuant to the access contemplated by this Section 6.8 will be conducted in a manner that does not unreasonably interfere with the conduct of the business of the Company and its Subsidiaries or create a risk of damage or destruction to any property or assets of the Company or its Subsidiaries. Any access to the properties of the Company and its Subsidiaries will be subject to the Company’s reasonable security measures, health and safety measures, and insurance requirements and will not include the right to perform any “invasive” testing or soil, air or groundwater sampling, including any Phase I or Phase II environmental assessments. Notwithstanding anything to the contrary herein, the Company may satisfy its obligations set forth above by electronic means if physical access is not reasonably feasible or would not be permitted under applicable Law as a result of",2216,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[85]/div/p[1]/font[1],COVID-19,2217,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[85]/div/p[1],or any,2218,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[85]/div/p[1]/font[2],COVID-19,2219,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[85]/div/p[1],Measures. The terms and conditions of the Confidentiality Agreement will apply to any information obtained by Parent or any of its Representatives in connection with any investigation conducted pursuant to the access contemplated by this Section 6.8. All requests for access pursuant to this Section 6.8 must be directed to the Company’s Chief Financial Officer or another person designated in writing by the Company.,2220,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[85]/div/p[2],6.9,2221,/html/body/document/type/sequence/filename/description/text/center[85]/div/p[2],6.9,ssn,572,"[0.7689904337035233, 0.3027456647398844, 0.008760851287440884, 0.00023562306592733384]",1.0,584.0,0.7689904337035233,0.3027456647398844,0.008760851287440884,0.00023562306592733384,0.7689904337035233,1.0,,
/html/body/document/type/sequence/filename/description/text/center[85]/div/p[2]/i[1],Section 16(b),2222,/html/body/document/type/sequence/filename/description/text/center[85]/div/p[2]/i[1],Section 16(b),sst,573,"[0.7689904337035233, 0.3185102469784551, 0.06925748817656333, 0.00023562306592733384]",2.0,585.0,0.7689904337035233,0.3185102469784551,0.06925748817656333,0.00023562306592733384,0.7689904337035233,2.0,,
/html/body/document/type/sequence/filename/description/text/center[85]/div/p[2]/i[2],Exemption,2223,/html/body/document/type/sequence/filename/description/text/center[85]/div/p[2]/i[2],Exemption,sst,573,"[0.7689904337035233, 0.3185102469784551, 0.06925748817656333, 0.00023562306592733384]",2.0,586.0,0.7689904337035233,0.3185102469784551,0.06925748817656333,0.00023562306592733384,0.7689904337035233,2.0,,
/html/body/document/type/sequence/filename/description/text/center[85]/div/p[2],". The Company will take all actions reasonably necessary to cause the Merger, and any dispositions of equity securities of the Company (including derivative securities) in connection with the Merger by each individual who is a director or executive officer of the Company to be exempt pursuant to Rule 16b 3 promulgated under the Exchange Act.",2224,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[85]/div/p[3],6.10,2225,/html/body/document/type/sequence/filename/description/text/center[85]/div/p[3],6.10,ssn,574,"[0.7701214244199746, 0.3027456647398844, 0.01225859169732002, 0.00023562306592733384]",1.0,587.0,0.7701214244199746,0.3027456647398844,0.01225859169732002,0.00023562306592733384,0.7701214244199746,1.0,,
/html/body/document/type/sequence/filename/description/text/center[85]/div/p[3]/i[1],Directors,2226,/html/body/document/type/sequence/filename/description/text/center[85]/div/p[3]/i[1],Directors,sst,575,"[0.7701214244199746, 0.3220162900683132, 0.19176983709931686, 0.00023562306592733384]",5.0,588.0,0.7701214244199746,0.3220162900683132,0.19176983709931686,0.00023562306592733384,0.7701214244199746,5.0,,
/html/body/document/type/sequence/filename/description/text/center[85]/div/p[3]/i[2],’,2227,/html/body/document/type/sequence/filename/description/text/center[85]/div/p[3]/i[2],’,sst,575,"[0.7701214244199746, 0.3220162900683132, 0.19176983709931686, 0.00023562306592733384]",5.0,589.0,0.7701214244199746,0.3220162900683132,0.19176983709931686,0.00023562306592733384,0.7701214244199746,5.0,,
/html/body/document/type/sequence/filename/description/text/center[85]/div/p[3]/i[3],and Officers,2228,/html/body/document/type/sequence/filename/description/text/center[85]/div/p[3]/i[3],and Officers,sst,575,"[0.7701214244199746, 0.3220162900683132, 0.19176983709931686, 0.00023562306592733384]",5.0,590.0,0.7701214244199746,0.3220162900683132,0.19176983709931686,0.00023562306592733384,0.7701214244199746,5.0,,
