,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,period_space_section_title,is_section_title
1574,/html/body/document/type/sequence/filename/description/text/center[308]/div/p[1],.,sst,1166,"[0.9466650863729296, 0.2779438596491228, 0.23416140350877193, 8.889152271178405e-05]",2,1574,0.9466650863729296,0.2779438596491228,0.23416140350877193,8.889152271178405e-05,0.9466650863729296,2,True,1.0
1579,/html/body/document/type/sequence/filename/description/text/center[310]/div/p[3],. The procedures to be followed by the Company and,st,1170,"[0.9547127322291031, 0.24593754385964914, 0.20174877192982457, 8.889152271178405e-05]",2,1579,0.9547127322291031,0.24593754385964914,0.20174877192982457,8.889152271178405e-05,0.9547127322291031,2,True,1.0
1589,/html/body/document/type/sequence/filename/description/text/center[315]/div/p[4],. All Registration Exp,st,1179,"[0.9701739310794394, 0.24593754385964914, 0.08836631578947368, 8.889152271178405e-05]",2,1589,0.9701739310794394,0.24593754385964914,0.08836631578947368,8.889152271178405e-05,0.9701739310794394,2,True,1.0
1593,/html/body/document/type/sequence/filename/description/text/center[316]/div/p[2],.,st,1182,"[0.9720110225488162, 0.24593754385964914, 0.06471494736842105, 8.889152271178405e-05]",2,1593,0.9720110225488162,0.24593754385964914,0.06471494736842105,8.889152271178405e-05,0.9720110225488162,2,True,1.0
1598,/html/body/document/type/sequence/filename/description/text/center[318]/div/p[3],. To the extent it shall be required to do ,st,1186,"[0.9786838128537142, 0.24593754385964914, 0.16503859649122807, 8.889152271178405e-05]",2,1598,0.9786838128537142,0.24593754385964914,0.16503859649122807,8.889152271178405e-05,0.9786838128537142,2,True,1.0
1601,/html/body/document/type/sequence/filename/description/text/center[318]/div/p[4],.,st,1188,"[0.9792823491066402, 0.24593754385964914, 0.05795501754385964, 8.889152271178405e-05]",2,1601,0.9792823491066402,0.24593754385964914,0.05795501754385964,8.889152271178405e-05,0.9792823491066402,2,True,1.0
1604,/html/body/document/type/sequence/filename/description/text/center[318]/div/p[5],.,sst,1190,"[0.979418649441465, 0.2779438596491228, 0.039232421052631576, 8.889152271178405e-05]",2,1604,0.979418649441465,0.2779438596491228,0.039232421052631576,8.889152271178405e-05,0.979418649441465,2,True,1.0
1612,/html/body/document/type/sequence/filename/description/text/center[319]/div/p[3],.,sst,1197,"[0.9815816764941183, 0.2784701754385965, 0.030921052631578946, 8.889152271178405e-05]",2,1612,0.9815816764941183,0.2784701754385965,0.030921052631578946,8.889152271178405e-05,0.9815816764941183,2,True,1.0
1620,/html/body/document/type/sequence/filename/description/text/center[320]/div/p[3],.,sst,1204,"[0.9858899522948829, 0.2784701754385965, 0.10677052631578947, 8.889152271178405e-05]",2,1620,0.9858899522948829,0.2784701754385965,0.10677052631578947,8.889152271178405e-05,0.9858899522948829,2,True,1.0
1630,/html/body/document/type/sequence/filename/description/text/center[321]/div/p[4],.,sst,1213,"[0.9881952057838751, 0.2784701754385965, 0.07083368421052631, 8.889152271178405e-05]",2,1630,0.9881952057838751,0.2784701754385965,0.07083368421052631,8.889152271178405e-05,0.9881952057838751,2,True,1.0
1633,/html/body/document/type/sequence/filename/description/text/center[321]/div/p[5],.,sst,1215,"[0.9885152152656375, 0.27630456140350873, 0.04784540350877193, 8.889152271178405e-05]",2,1633,0.9885152152656375,0.27630456140350873,0.04784540350877193,8.889152271178405e-05,0.9885152152656375,2,True,1.0
140,/html/body/document/type/sequence/filename/description/text/center[25]/div/p[4],,sst,123,"[0.08601440042667931, 0.250619649122807, 0.11096491228070175, 8.889152271178405e-05]",3,183,0.08601440042667931,0.250619649122807,0.11096491228070175,8.889152271178405e-05,0.08601440042667931,3,,
147,/html/body/document/type/sequence/filename/description/text/center[26]/div/p[10]/b[1],4.1,sst,130,"[0.08971228777148953, 0.24827298245614035, 0.14111859649122807, 8.889152271178405e-05]",2,191,0.08971228777148953,0.24827298245614035,0.14111859649122807,8.889152271178405e-05,0.08971228777148953,2,,
167,/html/body/document/type/sequence/filename/description/text/center[33]/div/p[2]/b[1],4.7,sst,149,"[0.10974251088921153, 0.24827298245614035, 0.1457838596491228, 8.889152271178405e-05]",3,215,0.10974251088921153,0.24827298245614035,0.1457838596491228,8.889152271178405e-05,0.10974251088921153,3,,
211,/html/body/document/type/sequence/filename/description/text/center[48]/div/p[3]/b[1],4.21,sst,192,"[0.1547186583306172, 0.2529494736842105, 0.047050456140350874, 8.889152271178405e-05]",3,272,0.1547186583306172,0.2529494736842105,0.047050456140350874,8.889152271178405e-05,0.1547186583306172,3,,
225,/html/body/document/type/sequence/filename/description/text/center[49]/div/p[6]/b[1],4.27,sst,205,"[0.1596551008918783, 0.2529494736842105, 0.06264252631578948, 8.889152271178405e-05]",2,291,0.1596551008918783,0.2529494736842105,0.06264252631578948,8.889152271178405e-05,0.1596551008918783,2,,
252,/html/body/document/type/sequence/filename/description/text/center[55]/div/p[2]/b[1],5.8,sst,231,"[0.1770245044297609, 0.24827298245614035, 0.09123929824561403, 8.889152271178405e-05]",3,326,0.1770245044297609,0.24827298245614035,0.09123929824561403,8.889152271178405e-05,0.1770245044297609,3,,
344,/html/body/document/type/sequence/filename/description/text/center[89]/div/p[2]/b[1],6.6,sst,322,"[0.28014163382618745, 0.24827298245614035, 0.09198456140350877, 8.889152271178405e-05]",3,443,0.28014163382618745,0.24827298245614035,0.09198456140350877,8.889152271178405e-05,0.28014163382618745,3,,
807,/html/body/document/type/sequence/filename/description/text/center[177]/div/p[4],8.,sst,720,"[0.5520234673619959, 0.24359649122807017, 0.03795501754385965, 8.889152271178405e-05]",3,995,0.5520234673619959,0.24359649122807017,0.03795501754385965,8.889152271178405e-05,0.5520234673619959,3,,
975,/html/body/document/type/sequence/filename/description/text/center[232]/div/p[4],Section 5.1,sst,876,"[0.7243651663753, 0.27867298245614036, 0.057182035087719296, 8.889152271178405e-05]",3,1189,0.7243651663753,0.27867298245614036,0.057182035087719296,8.889152271178405e-05,0.7243651663753,3,,
1088,/html/body/document/type/sequence/filename/description/text/center[251]/div/p[9],Section 10.7,sst,985,"[0.7859195828024534, 0.28334947368421054, 0.09404631578947367, 8.889152271178405e-05]",3,1333,0.7859195828024534,0.28334947368421054,0.09404631578947367,8.889152271178405e-05,0.7859195828024534,3,,
1185,/html/body/document/type/sequence/filename/description/text/center[280]/div/p[2]/b[3],7.,st,1066,"[0.8637885566979763, 0.2750385964912281, 0.10785122807017543, 8.893774630359418e-05]",3,1448,0.8637885566979763,0.2750385964912281,0.10785122807017543,8.893774630359418e-05,0.8637885566979763,3,,
1220,/html/body/document/type/sequence/filename/description/text/center[290]/div/p[4]/b[3],14.,st,1094,"[0.8946931760941065, 0.27971508771929826, 0.24231929824561405, 8.893774630359418e-05]",3,1490,0.8946931760941065,0.27971508771929826,0.24231929824561405,8.893774630359418e-05,0.8946931760941065,3,,
1236,/html/body/document/type/sequence/filename/description/text/center[293]/div/p[2],(c),sst,1107,"[0.9039260422531038, 0.2755978947368421, 0.049035087719298244, 8.893774630359418e-05]",3,1510,0.9039260422531038,0.2755978947368421,0.049035087719298244,8.893774630359418e-05,0.9039260422531038,3,,
