,xpaths,text,all_nodes_ordering
2529,/html/body/document/type/sequence/filename/description/text/div[905]/div/div/font,102,2529
2530,/html/body/document/type/sequence/filename/description/text/div[907]/table/tbody/tr[2]/td[1]/font,If to Enterprise or EB&T:,2530
2531,/html/body/document/type/sequence/filename/description/text/div[907]/table/tbody/tr[2]/td[2]/font,With a copy (which shall not constitute notice) to:,2531
2532,/html/body/document/type/sequence/filename/description/text/div[907]/table/tbody/tr[4]/td[1]/font,Enterprise Financial Services Corp,2532
2533,/html/body/document/type/sequence/filename/description/text/div[907]/table/tbody/tr[4]/td[1]/font,150 North Meramec,2533
2534,/html/body/document/type/sequence/filename/description/text/div[907]/table/tbody/tr[4]/td[1]/font,"Clayton, MO 63105",2534
2535,/html/body/document/type/sequence/filename/description/text/div[907]/table/tbody/tr[4]/td[1]/font,Attn: General Counsel,2535
2536,/html/body/document/type/sequence/filename/description/text/div[907]/table/tbody/tr[4]/td[1]/font,Email: legaltracking@enterprisebank.com,2536
2537,/html/body/document/type/sequence/filename/description/text/div[907]/table/tbody/tr[4]/td[2]/font,"Holland & Knight, LLP",2537
2538,/html/body/document/type/sequence/filename/description/text/div[907]/table/tbody/tr[4]/td[2]/font,Cira Center,2538
2539,/html/body/document/type/sequence/filename/description/text/div[907]/table/tbody/tr[4]/td[2]/font,"2929 Arch Street, Suite 800",2539
2540,/html/body/document/type/sequence/filename/description/text/div[907]/table/tbody/tr[4]/td[2]/font,"Philadelphia, PA 19104",2540
2541,/html/body/document/type/sequence/filename/description/text/div[907]/table/tbody/tr[4]/td[2]/font,Attn: Paul J. Jaskot,2541
2542,/html/body/document/type/sequence/filename/description/text/div[907]/table/tbody/tr[4]/td[2]/font,Email: paul.jaskot@hklaw.com,2542
2543,/html/body/document/type/sequence/filename/description/text/div[907]/table/tbody/tr[6]/td[1]/font,If to First Choice or First Choice Bank:,2543
2544,/html/body/document/type/sequence/filename/description/text/div[907]/table/tbody/tr[6]/td[2]/font,With a copy (which shall not constitute notice) to:,2544
2545,/html/body/document/type/sequence/filename/description/text/div[907]/table/tbody/tr[8]/td[1]/font,First Choice Bancorp,2545
2546,/html/body/document/type/sequence/filename/description/text/div[907]/table/tbody/tr[8]/td[2]/font,Duane Morris LLP,2546
2547,/html/body/document/type/sequence/filename/description/text/div[907]/table/tbody/tr[9]/td[1]/font,"17785 Center Court Drive N., Suite 750",2547
2548,/html/body/document/type/sequence/filename/description/text/div[907]/table/tbody/tr[9]/td[2]/font,"865 South Figueroa Street, Suite 3100",2548
2549,/html/body/document/type/sequence/filename/description/text/div[907]/table/tbody/tr[10]/td[1]/font,"Cerritos, CA 90703",2549
2550,/html/body/document/type/sequence/filename/description/text/div[907]/table/tbody/tr[10]/td[2]/font,"Los Angeles, CA 90017",2550
2551,/html/body/document/type/sequence/filename/description/text/div[907]/table/tbody/tr[11]/td[1]/font,"Attn: Khoi D. Dang, EVP and General Counsel",2551
2552,/html/body/document/type/sequence/filename/description/text/div[907]/table/tbody/tr[11]/td[2]/font,Attn: S. Alan Rosen,2552
2553,/html/body/document/type/sequence/filename/description/text/div[907]/table/tbody/tr[12]/td[1]/font,Email: legal@firstchoicebankca.com,2553
2554,/html/body/document/type/sequence/filename/description/text/div[907]/table/tbody/tr[12]/td[2]/font,Email: ARosen@duanemorris.com,2554
2555,/html/body/document/type/sequence/filename/description/text/div[909]/font[1],Section 9.06,2555
2556,/html/body/document/type/sequence/filename/description/text/div[909]/font[2],Entire Understanding; No Third Party Beneficiaries,2556
2557,/html/body/document/type/sequence/filename/description/text/div[909]/font[3],". This Agreement represents the entire understanding of the parties hereto and thereto with reference to the transactions contemplated hereby, and this Agreement supersedes any and all other oral or written agreements heretofore made. Except for the Indemnified Parties’ rights under Section 5.12 and shareholders of First Choice with respect to Article 2 and this Section 9.06, Enterprise and First Choice hereby agree that their respective representations, warranties and covenants set forth herein are solely for the benefit of the other applicable parties hereto, in accordance with and subject to the terms of this Agreement, and this Agreement is not intended to, and does not, confer upon any Person (including any Person or employees who might be affected by Section 5.13), other than the parties hereto, any rights or remedies hereunder, including, the right to rely upon the representations and warranties set forth herein. The representations and warranties in this Agreement are the product of negotiations among the parties hereto and are for the sole benefit of the parties hereto. Consequently, Persons other than the parties hereto may not rely upon the representations and warranties in this Agreement as characterizations of actual facts or circumstances as of the date of this Agreement or as of any other date.",2557
2558,/html/body/document/type/sequence/filename/description/text/div[910]/font[1],Section 9.07,2558
2559,/html/body/document/type/sequence/filename/description/text/div[910]/font[2],Severability.,2559
2560,/html/body/document/type/sequence/filename/description/text/div[910]/font[3],"In the event that any one or more provisions of this Agreement shall for any reason be held invalid, illegal or unenforceable in any respect, by any court of competent jurisdiction, such invalidity, illegality or unenforceability shall not affect any other provisions of this Agreement and the parties shall use their Commercially Reasonable Efforts to substitute a valid, legal and enforceable provision which, insofar as practical, implements the purposes and intents of this Agreement.",2560
2561,/html/body/document/type/sequence/filename/description/text/div[911]/div/div/font,103,2561
2562,/html/body/document/type/sequence/filename/description/text/div[913]/font[1],Section 9.08,2562
2563,/html/body/document/type/sequence/filename/description/text/div[913]/font[2],Enforcement of the Agreement; Jurisdiction,2563
2564,/html/body/document/type/sequence/filename/description/text/div[913]/font[3],". The parties hereto agree that irreparable damage would occur in the event that the provisions contained in this Agreement were not performed in accordance with their specific terms or were otherwise breached. It is accordingly agreed that the parties shall be entitled to seek an injunction or injunctions to prevent breaches of this Agreement and to seek to enforce specifically the terms and provisions thereof, in the State of Delaware this being in addition to any other remedy to which they are entitled in equity. Each party agrees that it will not seek and will agree to waive any requirement for the securing or posting of a bond in connection with the other party’s seeking or obtaining such injunctive relief. In addition, each of the parties hereto (a) consents to submit itself to the exclusive personal jurisdiction of any federal or state court located in the State of Delaware in the event any dispute arises out of this Agreement or the transactions contemplated by this Agreement and (b) agrees that it will not attempt to deny or defeat such personal jurisdiction by motion or other request for leave from any such court.",2564
2565,/html/body/document/type/sequence/filename/description/text/div[914]/font[1],Section 9.09,2565
2566,/html/body/document/type/sequence/filename/description/text/div[914]/font[2],Interpretation,2566
2567,/html/body/document/type/sequence/filename/description/text/div[914]/font[3],.,2567
2568,/html/body/document/type/sequence/filename/description/text/div[915]/font[1],(a),2568
2569,/html/body/document/type/sequence/filename/description/text/div[915]/font[2],"When a reference is made in this Agreement to sections, exhibits or schedules, such reference shall be to a section of, or exhibit or schedule to, this Agreement unless otherwise indicated. The table of contents and captions and headings contained in this Agreement are included solely for convenience of reference and shall be disregarded in the interpretation of this Agreement. Whenever the words “include,” “includes” or “including” are used in this Agreement, they shall be deemed to be followed by the words “without limitation.” The parties acknowledge and agree that if an unreasonable condition is imposed on a consent, such consent will be deemed to have been withheld.",2569
2570,/html/body/document/type/sequence/filename/description/text/div[916]/font[1],(b),2570
2571,/html/body/document/type/sequence/filename/description/text/div[916]/font[2],"The parties hereto have participated jointly in the negotiation and drafting of this Agreement and the other agreements and documents contemplated herein. In the event an ambiguity or question of intent or interpretation arises under any provision of this Agreement or any other agreement or document contemplated herein, this Agreement and such other agreements or documents shall be construed as if drafted jointly by the parties thereto, and no presumption or burden of proof shall arise favoring or disfavoring any party by virtue of authorizing any of the provisions of this Agreement or any other agreements or documents contemplated herein.",2571
2572,/html/body/document/type/sequence/filename/description/text/div[917]/font[1],(c),2572
2573,/html/body/document/type/sequence/filename/description/text/div[917]/font[2],"Any reference contained in this Agreement to specific statutory or regulatory provisions or to any specific Governmental Authority shall include any rule or regulation promulgated thereunder and any successor statute or regulation, or successor Governmental Authority, as the case may be. Unless the context clearly indicates otherwise, the masculine, feminine, and neuter genders will be deemed to be interchangeable, and the singular includes the plural and vice versa.",2573
2574,/html/body/document/type/sequence/filename/description/text/div[918]/font[1],(d),2574
2575,/html/body/document/type/sequence/filename/description/text/div[918]/font[2],"Unless otherwise specified, the references to “Section” and “Article” in this Agreement are to the Sections and Articles of this Agreement. When used in this Agreement, words such as “herein”, “hereinafter”, “hereof”, “hereto”, and “hereunder” refer to this Agreement as a whole, unless the context clearly requires otherwise. When used in this Agreement, references to (i) “in respect of debt previously contracted” and similar phrases",2575
2576,/html/body/document/type/sequence/filename/description/text/div[919]/div/div/font,104,2576
2577,/html/body/document/type/sequence/filename/description/text/div[921]/font,include actions taken in respect thereof such as foreclosure and similar proceedings and arrangements and (ii) “foreclosure” include other similar proceedings and arrangements including a deed in lieu.,2577
2578,/html/body/document/type/sequence/filename/description/text/div[922]/font[1],Section 9.10,2578
2579,/html/body/document/type/sequence/filename/description/text/div[922]/font[2],Assignment,2579
2580,/html/body/document/type/sequence/filename/description/text/div[922]/font[3],". No party may assign either this Agreement or any of its rights, interests or obligations hereunder without the prior written approval of the other party, and any purported assignment in violation of this Section 9.10 shall be void. Subject to the preceding sentence, this Agreement shall be binding upon and shall inure to the benefit of the parties hereto and their respective successors and permitted assigns.",2580
2581,/html/body/document/type/sequence/filename/description/text/div[923]/font[1],Section 9.11,2581
2582,/html/body/document/type/sequence/filename/description/text/div[923]/font[2],Counterparts,2582
2583,/html/body/document/type/sequence/filename/description/text/div[923]/font[3],". This Agreement may be executed and delivered in any number of counterparts, each of which so executed and delivered shall be deemed to be an original and all of which shall constitute one and the same instrument. Facsimile, documents executed, scanned and transmitted electronically, and electronic signatures shall be deemed original signatures for purposes of this Agreement and all matters related thereto, with such facsimile, scanned and electronic signatures having the same legal effect as original signatures. The parties agree that this Agreement may be executed through the use of an electronic signature in accordance with the Electronic Signatures in Global and National Commerce Act, Title 15, United States Code, Sections 7001 et seq., the Uniform Electronic Transaction Act and any applicable state law. Any document accepted, executed or agreed to in conformity with such laws will be binding on both parties the same as if it were physically executed.",2583
2584,/html/body/document/type/sequence/filename/description/text/div[924]/font[1],Section 9.12,2584
2585,/html/body/document/type/sequence/filename/description/text/div[924]/font[2],Disclosure Schedules,2585
2586,/html/body/document/type/sequence/filename/description/text/div[924]/font[3],". The First Choice Disclosure Schedule or the Enterprise Disclosure Schedule shall be deemed to be a part of this Agreement and are fully incorporated into this Agreement by reference. Any reference in a particular section or subsection of either the First Choice Disclosure Schedule or the Enterprise Disclosure Schedule shall only be deemed to be reference to, an exception to or modification of (or, as applicable, a disclosure for purposes of) (i) the representations and warranties or covenants, as applicable, of the relevant party that are contained in the corresponding section or subsection of this Agreement and (ii) any other section or subsection of the First Choice Disclosure Schedule or the Enterprise Disclosure Schedule, as applicable (and accordingly any other representations, warranties or covenants of such party contained in the corresponding section or subsection of this Agreement), but only if the relevance of that reference as a modification of or exception to (or a disclosure for purposes of) such representations, warranties and covenants of the relevant party, whether or not an explicit cross-reference appears, if the applicability of such reference to the other section or subsection is reasonably apparent on the face of such disclosure. The mere inclusion of an item in either the First Choice Disclosure Schedule or the Enterprise Disclosure Schedule as an exception to a representation, warranty or covenant shall not be deemed to be an admission or evidence that such item represents a material exception or material fact, event or circumstance or that such item has had or would reasonably be expected to have a Material Adverse Effect.",2586
2587,/html/body/document/type/sequence/filename/description/text/div[925]/font[1],Section 9.13,2587
2588,/html/body/document/type/sequence/filename/description/text/div[925]/font[2],Confidential Supervisory Information,2588
2589,/html/body/document/type/sequence/filename/description/text/div[925]/font[3],. Notwithstand,2589
2590,/html/body/document/type/sequence/filename/description/text/div[925]/font[4],"ing any other provision of this Agreement, no disclosure, representation or warranty shall be made (or other action taken) pursuant to this Agreement that would involve the disclosure of confidential supervisory information (including confidential supervisory information as defined in 12 C.F.R.",2590
2591,/html/body/document/type/sequence/filename/description/text/div[926]/div/div/font,105,2591
2592,/html/body/document/type/sequence/filename/description/text/div[928]/font,"§ 261.2(c) and as identified in 12 C.F.R. § 309.5(g)(8)) of a Governmental Authority by any party to this Agreement to the extent prohibited by applicable Law. To the extent legally permissible, appropriate substitute disclosures or actions shall be made or taken under circumstances in which the limitations of the preceding sentences apply.",2592
2593,/html/body/document/type/sequence/filename/description/text/div[929]/font[1],[,2593
2594,/html/body/document/type/sequence/filename/description/text/div[929]/font[2],Remainder of page intentionally left blank; signature page to follow,2594
2595,/html/body/document/type/sequence/filename/description/text/div[929]/font[3],],2595
2596,/html/body/document/type/sequence/filename/description/text/div[967]/div/div/font,106,2596
2597,/html/body/document/type/sequence/filename/description/text/div[969]/font[1],IN WITNESS WHEREOF,2597
2598,/html/body/document/type/sequence/filename/description/text/div[969]/font[2],", the parties hereto have caused this Agreement to be executed in counterparts by their duly authorized officers, all as of the day and year first above written.",2598
2599,/html/body/document/type/sequence/filename/description/text/div[971]/font,ENTERPRISE FINANCIAL SERVICES CORP,2599
2600,/html/body/document/type/sequence/filename/description/text/div[972]/font[1],By:,2600
2601,/html/body/document/type/sequence/filename/description/text/div[972]/font[2],/s/ James B. Lally,2601
2602,/html/body/document/type/sequence/filename/description/text/div[973]/font,James B. Lally,2602
2603,/html/body/document/type/sequence/filename/description/text/div[973]/font,President and Chief Executive Officer,2603
2604,/html/body/document/type/sequence/filename/description/text/div[974]/font,ENTERPRISE BANK & TRUST,2604
2605,/html/body/document/type/sequence/filename/description/text/div[975]/font[1],By:,2605
2606,/html/body/document/type/sequence/filename/description/text/div[975]/font[2],/s/ Scott Goodman,2606
2607,/html/body/document/type/sequence/filename/description/text/div[976]/font,Scott Goodman,2607
2608,/html/body/document/type/sequence/filename/description/text/div[976]/font,President,2608
2609,/html/body/document/type/sequence/filename/description/text/div[978]/font,FIRST CHOICE BANCORP,2609
2610,/html/body/document/type/sequence/filename/description/text/div[979]/font[1],By:,2610
2611,/html/body/document/type/sequence/filename/description/text/div[979]/font[2],/s/ Robert M. Franko,2611
2612,/html/body/document/type/sequence/filename/description/text/div[980]/font,Robert M. Franko,2612
2613,/html/body/document/type/sequence/filename/description/text/div[980]/font,Chief Executive Officer,2613
2614,/html/body/document/type/sequence/filename/description/text/div[981]/font,FIRST CHOICE BANK,2614
2615,/html/body/document/type/sequence/filename/description/text/div[982]/font[1],By:,2615
2616,/html/body/document/type/sequence/filename/description/text/div[982]/font[2],/s/ Robert M. Franko,2616
2617,/html/body/document/type/sequence/filename/description/text/div[983]/font,Robert M. Franko,2617
2618,/html/body/document/type/sequence/filename/description/text/div[983]/font,Chief Executive Officer,2618
2619,/html/body/document/type/sequence/filename/description/text/div[987]/font[1],[,2619
2620,/html/body/document/type/sequence/filename/description/text/div[987]/font[2],Signature Page to Agreement and Plan of Merger,2620
2621,/html/body/document/type/sequence/filename/description/text/div[987]/font[3],],2621
2622,/html/body/document/type/sequence/filename/description/text/div[991]/font,Exhibit A,2622
2623,/html/body/document/type/sequence/filename/description/text/div[992]/font,Form of Voting Agreement,2623
2624,/html/body/document/type/sequence/filename/description/text/div[994]/div/div/font,108,2624
2625,/html/body/document/type/sequence/filename/description/text/div[997]/font,VOTING AGREEMENT,2625
2626,/html/body/document/type/sequence/filename/description/text/div[998]/font[1],This,2626
2627,/html/body/document/type/sequence/filename/description/text/div[998]/font[2],VOTING AGREEMENT,2627
2628,/html/body/document/type/sequence/filename/description/text/div[998]/font[3],(this “,2628
2629,/html/body/document/type/sequence/filename/description/text/div[998]/font[4],Agreement,2629
2630,/html/body/document/type/sequence/filename/description/text/div[998]/font[5],"”), dated as of [●], 2021, is made and entered into between the undersigned shareholder (“",2630
2631,/html/body/document/type/sequence/filename/description/text/div[998]/font[6],Shareholder,2631
2632,/html/body/document/type/sequence/filename/description/text/div[998]/font[7],"”) of First Choice Bancorp, a California corporation (“",2632
2633,/html/body/document/type/sequence/filename/description/text/div[998]/font[8],First Choice,2633
2634,/html/body/document/type/sequence/filename/description/text/div[998]/font[9],"”), and Enterprise Financial Services Corp, a Delaware corporation (“",2634
2635,/html/body/document/type/sequence/filename/description/text/div[998]/font[10],Enterprise,2635
2636,/html/body/document/type/sequence/filename/description/text/div[998]/font[11],”).,2636
2637,/html/body/document/type/sequence/filename/description/text/div[999]/font[1],WHEREAS,2637
2638,/html/body/document/type/sequence/filename/description/text/div[999]/font[2],", concurrently with the execution of this Agreement, First Choice, First Choice Bank, a California corporation and wholly-owned subsidiary of First Choice, Enterprise and Enterprise Bank & Trust, a Missouri state-chartered trust company with banking powers and a wholly-owned subsidiary of Enterprise, will enter into an Agreement and Plan of Merger (as the same may be amended from time to time, the “",2638
2639,/html/body/document/type/sequence/filename/description/text/div[999]/font[3],Merger Agreement,2639
2640,/html/body/document/type/sequence/filename/description/text/div[999]/font[4],"”), providing for, among other things, the merger (the “",2640
2641,/html/body/document/type/sequence/filename/description/text/div[999]/font[5],Merger,2641
2642,/html/body/document/type/sequence/filename/description/text/div[999]/font[6],”) of First Choice with and into Enterprise;,2642
2643,/html/body/document/type/sequence/filename/description/text/div[1000]/font[1],WHEREAS,2643
2644,/html/body/document/type/sequence/filename/description/text/div[1000]/font[2],", as a condition to its willingness to enter into the Merger Agreement, Enterprise has required that Shareholder execute and deliver this Agreement; and",2644
2645,/html/body/document/type/sequence/filename/description/text/div[1001]/font[1],WHEREAS,2645
2646,/html/body/document/type/sequence/filename/description/text/div[1001]/font[2],", in order to induce Enterprise and as additional consideration to Enterprise to enter into the Merger Agreement, Shareholder is willing to make certain representations, warranties, covenants and agreements with respect to the shares of voting common stock, no par value, of First Choice (“",2646
2647,/html/body/document/type/sequence/filename/description/text/div[1001]/font[3],First Choice Common Stock,2647
2648,/html/body/document/type/sequence/filename/description/text/div[1001]/font[4],”) owned by Shareholder and set forth below Shareholder’s signature on the signature page hereto (the “,2648
2649,/html/body/document/type/sequence/filename/description/text/div[1001]/font[5],Original Shares,2649
2650,/html/body/document/type/sequence/filename/description/text/div[1001]/font[6],"” and, together with any additional shares of First Choice Common Stock acquired pursuant to Section 8 hereof, the “",2650
2651,/html/body/document/type/sequence/filename/description/text/div[1001]/font[7],Shares,2651
2652,/html/body/document/type/sequence/filename/description/text/div[1001]/font[8],”).,2652
2653,/html/body/document/type/sequence/filename/description/text/div[1002]/font[1],"NOW, THEREFORE",2653
2654,/html/body/document/type/sequence/filename/description/text/div[1002]/font[2],", in consideration of the premises and for other good and valuable consideration, the receipt, sufficiency and adequacy of which are hereby acknowledged, the parties hereto agree as follows:",2654
2655,/html/body/document/type/sequence/filename/description/text/div[1003]/font[1],1.,2655
2656,/html/body/document/type/sequence/filename/description/text/div[1003]/font[2],Definitions,2656
2657,/html/body/document/type/sequence/filename/description/text/div[1003]/font[3],". For purposes of this Agreement, capitalized terms used and not defined herein shall have the respective meanings ascribed to them in the Merger Agreement.",2657
2658,/html/body/document/type/sequence/filename/description/text/div[1004]/font[1],2.,2658
2659,/html/body/document/type/sequence/filename/description/text/div[1004]/font[2],Representations of Shareholder,2659
2660,/html/body/document/type/sequence/filename/description/text/div[1004]/font[3],. Shareholder represents and warrants to Enterprise that:,2660
2661,/html/body/document/type/sequence/filename/description/text/div[1005]/font,"(a)    (i) Shareholder owns beneficially (as such term is defined in Rule 13d-3 under the Securities Exchange Act of 1934, as amended) all of the Original Shares free and clear of all Liens, and (ii) except pursuant hereto, there are no options, warrants or other rights, agreements, arrangements or commitments of any character to which Shareholder is a party relating to the pledge, disposition or voting of any of the Original Shares and there are no voting trusts or voting agreements with respect to the Original Shares.",2661
2662,/html/body/document/type/sequence/filename/description/text/div[1006]/font,"(b)    Shareholder does not beneficially own any shares of First Choice Common Stock other than (i) the Original Shares, (ii) any First Choice Stock Awards and (iii) any First Choice Options.",2662
2663,/html/body/document/type/sequence/filename/description/text/div[1007]/font,"(c)    Shareholder has full voting power and full power of disposition, in each case with respect to the Original Shares.",2663
2664,/html/body/document/type/sequence/filename/description/text/div[1008]/div/div/font,109,2664
2665,/html/body/document/type/sequence/filename/description/text/div[1010]/font,"(d)    Shareholder has full legal capacity (and, if applicable, corporate, limited partnership or other organizational power and authority) to enter into, execute and deliver this Agreement and to perform fully Shareholder’s obligations hereunder. This Agreement has been duly and validly executed and delivered by Shareholder and constitutes the legal, valid and binding obligation of Shareholder, enforceable against Shareholder in accordance with its terms, except in each case as enforcement may be limited by general principles of equity, whether applied in a court of law or court of equity, and by bankruptcy, insolvency and similar Laws affecting creditor’s rights and remedies generally.",2665
2666,/html/body/document/type/sequence/filename/description/text/div[1011]/font,"(e)    None of the execution and delivery of this Agreement by Shareholder, the consummation by Shareholder of the transactions contemplated hereby or compliance by Shareholder with any of the provisions hereof will conflict with or result in a breach, or constitute a default (with or without notice of lapse of time or both) under any provision of, any trust agreement, loan or credit agreement, note, bond, mortgage, indenture, lease or other agreement, instrument or Law applicable to Shareholder or to Shareholder’s property or assets.",2666
2667,/html/body/document/type/sequence/filename/description/text/div[1012]/font,"(f)    No consent, approval or authorization of, or designation, declaration or filing with, any Governmental Authority or other Person on the part of Shareholder is required in connection with the valid execution and delivery of this Agreement or Shareholder’s performance of his, her or its obligations hereunder.",2667
2668,/html/body/document/type/sequence/filename/description/text/div[1013]/font,"(g)    There are no Legal Proceedings pending against, or, to the knowledge of Shareholder, threatened against or affecting, Shareholder that could reasonably be expected to materially impair or materially adversely affect the ability of Shareholder to perform his, her or its obligations under this Agreement.",2668
2669,/html/body/document/type/sequence/filename/description/text/div[1014]/font[1],3.,2669
2670,/html/body/document/type/sequence/filename/description/text/div[1014]/font[2],Agreement to Vote Shares,2670
2671,/html/body/document/type/sequence/filename/description/text/div[1014]/font[3],. Except as expressly permitted under,2671
2672,/html/body/document/type/sequence/filename/description/text/div[1014]/font[4],Section 5.10,2672
2673,/html/body/document/type/sequence/filename/description/text/div[1014]/font[5],"of the Merger Agreement, Shareholder agrees during the term of this Agreement to vote the Shares, and to cause any holder of record of Shares to vote (or execute a written consent or consents if shareholders of First Choice are requested to vote their shares through the execution of an action by written consent in lieu of any such annual or special meeting of Shareholders of First Choice):",2673
2674,/html/body/document/type/sequence/filename/description/text/div[1015]/font,"(a)    in favor of the Merger, the Merger Agreement and any other matter necessary for the consummation of the transactions contemplated by the Merger Agreement, at every meeting (or in connection with any action by written consent) of the shareholders of First Choice at which such matters are considered, at every adjournment or postponement thereof or in any other circumstances upon which their vote or other approval is sought; and",2674
2675,/html/body/document/type/sequence/filename/description/text/div[1016]/font,"(b)    against (i) any Superior Proposal or any action which is a component of any Superior Proposal, (ii) any Acquisition Proposal, (iii) any action, proposal, transaction or agreement which would reasonably be expected to result in a breach of any covenant, representation or warranty or any other obligation or agreement of First Choice under the Merger Agreement or of Shareholder under this Agreement, (iv) any action, proposal, transaction or agreement that would reasonably be expected to impede, interfere with, delay, discourage, adversely affect or inhibit the",2675
2676,/html/body/document/type/sequence/filename/description/text/div[1017]/div/div/font,110,2676
2677,/html/body/document/type/sequence/filename/description/text/div[1019]/font,timely consummation of the Merger or the fulfillment of First Choice’s conditions under the Merger Agreement and (v) a change in any manner to the voting rights of any class of shares of First Choice (including any amendments to the articles of incorporation or bylaws of First Choice).,2677
2678,/html/body/document/type/sequence/filename/description/text/div[1020]/font[1],4.,2678
2679,/html/body/document/type/sequence/filename/description/text/div[1020]/font[2],Irrevocable Proxy,2679
2680,/html/body/document/type/sequence/filename/description/text/div[1020]/font[3],". Shareholder hereby appoints Enterprise and any designee of Enterprise, and each of them individually, until termination of this Agreement pursuant to Section 10 hereof, its proxies and attorneys-in-fact, with full power of substitution and resubstitution, to vote or act by written consent during the term of this Agreement with respect to the Shares in accordance with Section 3 hereof. This proxy and power of attorney is given to secure the performance of the duties of Shareholder under this Agreement. Shareholder shall take such further action or execute such other instruments as may be necessary to effectuate the intent of this proxy. This proxy and power of attorney granted by Shareholder shall be irrevocable during the term of this Agreement, shall be deemed to be coupled with an interest sufficient in Law to support an irrevocable proxy and shall revoke any and all prior proxies granted by Shareholder with respect to the Shares. The power of attorney granted by Shareholder herein is a durable power of attorney and shall survive the dissolution, bankruptcy, death or incapacity of Shareholder. The proxy and power of attorney granted hereunder shall terminate upon the termination of this Agreement.",2680
2681,/html/body/document/type/sequence/filename/description/text/div[1021]/font[1],5.,2681
2682,/html/body/document/type/sequence/filename/description/text/div[1021]/font[2],No Solicitation of Transactions,2682
2683,/html/body/document/type/sequence/filename/description/text/div[1021]/font[3],". Except as otherwise contemplated or permitted by the Merger Agreement, and subject to Section 11 hereof, Shareholder will not, directly or indirectly (a) initiate, solicit, induce or knowingly encourage, or take any action to facilitate the making of, any inquiry, offer or proposal which constitutes, or could reasonably be expected to lead to, an Acquisition Proposal, (b) participate in discussions or negotiations regarding any Acquisition Proposal or furnish, or otherwise afford access, to any Person (other than Enterprise or any Enterprise Subsidiary) any information or data with respect to First Choice or any First Choice Subsidiary or otherwise in furtherance of an Acquisition Proposal or (c) enter into any agreement, agreement in principle or letter of intent with respect to any Acquisition Proposal or approve or resolve to approve any Acquisition Proposal or any agreement, agreement in principle or letter of intent relating to an Acquisition Proposal.",2683
2684,/html/body/document/type/sequence/filename/description/text/div[1022]/font[1],6.,2684
2685,/html/body/document/type/sequence/filename/description/text/div[1022]/font[2],No Voting Trusts or Other Arrangement,2685
2686,/html/body/document/type/sequence/filename/description/text/div[1022]/font[3],". Shareholder agrees that Shareholder will not, and will not permit any Person under Shareholder’s control to, deposit any of the Shares in a voting trust, grant any proxies with respect to the Shares or subject any of the Shares to any arrangement with respect to the voting of the Shares other than agreements entered into with Enterprise. Shareholder and Enterprise intend that this Agreement not constitute a voting trust within the meaning of Section 706 of the California General Corporation Law.",2686
2687,/html/body/document/type/sequence/filename/description/text/div[1023]/font[1],7.,2687
2688,/html/body/document/type/sequence/filename/description/text/div[1023]/font[2],"Transfer, Exercise and Encumbrance",2688
2689,/html/body/document/type/sequence/filename/description/text/div[1023]/font[3],". Shareholder agrees that during the term of this Agreement, Shareholder will not, directly or indirectly, (a) transfer, sell, offer, exchange, assign, pledge or otherwise dispose of or encumber (“",2689
2690,/html/body/document/type/sequence/filename/description/text/div[1023]/font[4],Transfer,2690
2691,/html/body/document/type/sequence/filename/description/text/div[1023]/font[5],"”) any of the Shares or enter into any contract, option or other agreement with respect to, or consent to, a Transfer of, any of the Shares or Shareholder’s voting or economic interest therein, or (b) exercise (“",2691
2692,/html/body/document/type/sequence/filename/description/text/div[1023]/font[6],Exercise,2692
2693,/html/body/document/type/sequence/filename/description/text/div[1023]/font[7],"”) any First Choice Options. Any attempted Transfer of Shares or any interest therein or Exercise of First Choice Options in violation of this Section 7 shall be null and void. This Section 7 shall not prohibit a Transfer of the Shares by Shareholder to any member of Shareholder’s immediate family, or to a trust for the benefit of Shareholder or any member",2693
2694,/html/body/document/type/sequence/filename/description/text/div[1024]/div/div/font,111,2694
2695,/html/body/document/type/sequence/filename/description/text/div[1026]/font[1],"of Shareholder’s immediate family, or upon the death of Shareholder;",2695
2696,/html/body/document/type/sequence/filename/description/text/div[1026]/font[2],provided,2696
2697,/html/body/document/type/sequence/filename/description/text/div[1026]/font[3],", that a Transfer referred to in this sentence shall be permitted only if, as a precondition to such Transfer, the transferee agrees in a writing, reasonably satisfactory in form and substance to Enterprise, to be bound by all of the terms of this Agreement.  Further, this Section 7 shall not prohibit a surrender of Shares to First Choice in connection with the vesting or settlement of First Choice Stock Awards and/or First Choice Options to satisfy any withholding for the payment of taxes incurred in connection with such vesting or settlement.",2697
2698,/html/body/document/type/sequence/filename/description/text/div[1027]/font[1],8.,2698
2699,/html/body/document/type/sequence/filename/description/text/div[1027]/font[2],Additional Shares,2699
2700,/html/body/document/type/sequence/filename/description/text/div[1027]/font[3],". Shareholder agrees that all shares of First Choice Common Stock that Shareholder purchases, acquires the right to vote or otherwise acquires beneficial ownership (as defined in Rule 13d-3 under the Securities Exchange Act of 1934, as amended) of after the execution of this Agreement, including, without limitation, any First Choice Common Stock issued upon the exercise or conversion of any First Choice Stock Awards and/or First Choice Options, shall be subject to the terms of this Agreement and shall constitute Shares for all purposes of this Agreement.",2700
2701,/html/body/document/type/sequence/filename/description/text/div[1028]/font[1],9.,2701
