,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size
517,/html/body/document/type/sequence/filename/description/text/center[70]/div/p[3]/u,CBTC Common Stock Exchange Procedures,sst,416,"[0.7937383933058049, 0.22304280701754386, 0.1707017543859649, 0.0003277184243298158]",2,517,0.7937383933058049,0.22304280701754386,0.1707017543859649,0.0003277184243298158,0.7937383933058049,2
518,/html/body/document/type/sequence/filename/description/text/center[70]/div/p[3],.,sst,416,"[0.7937383933058049, 0.22304280701754386, 0.1707017543859649, 0.0003277184243298158]",2,518,0.7937383933058049,0.22304280701754386,0.1707017543859649,0.0003277184243298158,0.7937383933058049,2
519,/html/body/document/type/sequence/filename/description/text/center[70]/div/p[4],a.,sssn,417,"[0.7942518188372549, 0.23658456140350875, 0.006491228070175438, 0.0003277184243298158]",1,519,0.7942518188372549,0.23658456140350875,0.006491228070175438,0.0003277184243298158,0.7942518188372549,1
520,/html/body/document/type/sequence/filename/description/text/center[70]/div/p[4]/u,Exchange Agent; Merger Consideration,ssst,418,"[0.7942518188372549, 0.24541684210526316, 0.15102526315789475, 0.0003277184243298158]",2,520,0.7942518188372549,0.24541684210526316,0.15102526315789475,0.0003277184243298158,0.7942518188372549,2
521,/html/body/document/type/sequence/filename/description/text/center[70]/div/p[4],.,ssst,418,"[0.7942518188372549, 0.24541684210526316, 0.15102526315789475, 0.0003277184243298158]",2,521,0.7942518188372549,0.24541684210526316,0.15102526315789475,0.0003277184243298158,0.7942518188372549,2
522,/html/body/document/type/sequence/filename/description/text/center[70]/div/p[6],A-4,n,419,"[0.7965458478075637, 0.49272491228070175, 0.014550456140350878, 0.0003277184243298158]",1,522,0.7965458478075637,0.49272491228070175,0.014550456140350878,0.0003277184243298158,0.7965458478075637,1
523,/html/body/document/type/sequence/filename/description/text/center[71]/div/p[1],b.,sssn,420,"[0.7974743833431648, 0.23658456140350875, 0.009358526315789473, 0.0003277184243298158]",1,523,0.7974743833431648,0.23658456140350875,0.009358526315789473,0.0003277184243298158,0.7974743833431648,1
524,/html/body/document/type/sequence/filename/description/text/center[71]/div/p[1]/u,Surrender of CBTC Certificates and CBTC Book-Entry Shares,ssst,421,"[0.7974743833431648, 0.24594315789473684, 0.2356414035087719, 0.0003277184243298158]",1,524,0.7974743833431648,0.24594315789473684,0.2356414035087719,0.0003277184243298158,0.7974743833431648,1
525,/html/body/document/type/sequence/filename/description/text/center[71]/div/p[2],c.,sssn,422,"[0.8030674444517271, 0.23658456140350875, 0.006491228070175438, 0.0003277184243298158]",1,525,0.8030674444517271,0.23658456140350875,0.006491228070175438,0.0003277184243298158,0.8030674444517271,1
526,/html/body/document/type/sequence/filename/description/text/center[71]/div/p[2]/u,Rounding of Cash in Lieu of Fractional Shares,ssst,423,"[0.8030674444517271, 0.24541684210526316, 0.17719298245614035, 0.0003277184243298158]",2,526,0.8030674444517271,0.24541684210526316,0.17719298245614035,0.0003277184243298158,0.8030674444517271,2
527,/html/body/document/type/sequence/filename/description/text/center[71]/div/p[2],.,ssst,423,"[0.8030674444517271, 0.24541684210526316, 0.17719298245614035, 0.0003277184243298158]",2,527,0.8030674444517271,0.24541684210526316,0.17719298245614035,0.0003277184243298158,0.8030674444517271,2
528,/html/body/document/type/sequence/filename/description/text/center[71]/div/p[3],d.,sssn,424,"[0.8045967970985994, 0.23658456140350875, 0.009100912280701754, 0.0003277184243298158]",1,528,0.8045967970985994,0.23658456140350875,0.009100912280701754,0.0003277184243298158,0.8045967970985994,1
529,/html/body/document/type/sequence/filename/description/text/center[71]/div/p[3]/u,Automatic Conversion of CBTC Certificates and CBTC Book-Entry Shares,ssst,425,"[0.8045967970985994, 0.2456856140350877, 0.28579508771929824, 0.0003277184243298158]",2,529,0.8045967970985994,0.2456856140350877,0.28579508771929824,0.0003277184243298158,0.8045967970985994,2
530,/html/body/document/type/sequence/filename/description/text/center[71]/div/p[3],.,ssst,425,"[0.8045967970985994, 0.2456856140350877, 0.28579508771929824, 0.0003277184243298158]",2,530,0.8045967970985994,0.2456856140350877,0.28579508771929824,0.0003277184243298158,0.8045967970985994,2
531,/html/body/document/type/sequence/filename/description/text/center[71]/div/p[4],e.,sssn,426,"[0.8064647921172794, 0.23658456140350875, 0.006491228070175438, 0.0003277184243298158]",1,531,0.8064647921172794,0.23658456140350875,0.006491228070175438,0.0003277184243298158,0.8064647921172794,1
532,/html/body/document/type/sequence/filename/description/text/center[71]/div/p[4]/u,Lost CBTC Certificates; Failure to Surrender CBTC Certificates,ssst,427,"[0.8064647921172794, 0.24541684210526316, 0.2436898245614035, 0.0003277184243298158]",2,532,0.8064647921172794,0.24541684210526316,0.2436898245614035,0.0003277184243298158,0.8064647921172794,2
533,/html/body/document/type/sequence/filename/description/text/center[71]/div/p[4],.,ssst,427,"[0.8064647921172794, 0.24541684210526316, 0.2436898245614035, 0.0003277184243298158]",2,533,0.8064647921172794,0.24541684210526316,0.2436898245614035,0.0003277184243298158,0.8064647921172794,2
534,/html/body/document/type/sequence/filename/description/text/center[71]/div/p[6],A-5,n,428,"[0.8084201787157806, 0.49272491228070175, 0.014550456140350878, 0.0003277184243298158]",1,534,0.8084201787157806,0.49272491228070175,0.014550456140350878,0.0003277184243298158,0.8084201787157806,1
535,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[1],8.,ssn,429,"[0.8093487142513818, 0.21368421052631578, 0.007017543859649123, 0.0003277184243298158]",1,535,0.8093487142513818,0.21368421052631578,0.007017543859649123,0.0003277184243298158,0.8093487142513818,1
536,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[1]/u[1],Amendment,sst,430,"[0.8093487142513818, 0.22278526315789474, 0.048327859649122805, 0.0003277184243298158]",2,536,0.8093487142513818,0.22278526315789474,0.048327859649122805,0.0003277184243298158,0.8093487142513818,2
537,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[1],.,sst,430,"[0.8093487142513818, 0.22278526315789474, 0.048327859649122805, 0.0003277184243298158]",2,537,0.8093487142513818,0.22278526315789474,0.048327859649122805,0.0003277184243298158,0.8093487142513818,2
538,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[5],9.,ssn,431,"[0.8124183434926044, 0.21368421052631578, 0.009100912280701754, 0.0003277184243298158]",1,538,0.8124183434926044,0.21368421052631578,0.009100912280701754,0.0003277184243298158,0.8124183434926044,1
539,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[5]/u,Abandonment,sst,432,"[0.8124183434926044, 0.22278526315789474, 0.05508224561403509, 0.0003277184243298158]",2,539,0.8124183434926044,0.22278526315789474,0.05508224561403509,0.0003277184243298158,0.8124183434926044,2
540,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[5],.,sst,432,"[0.8124183434926044, 0.22278526315789474, 0.05508224561403509, 0.0003277184243298158]",2,540,0.8124183434926044,0.22278526315789474,0.05508224561403509,0.0003277184243298158,0.8124183434926044,2
541,/html/body/document/type/sequence/filename/description/text/center[72]/div/p[7],A-6,n,433,"[0.8136964453474907, 0.49272491228070175, 0.014550456140350878, 0.0003277184243298158]",1,541,0.8136964453474907,0.49272491228070175,0.014550456140350878,0.0003277184243298158,0.8136964453474907,1
542,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[1]/u,Exhibit B,st,434,"[0.8146249808830919, 0.48193543859649124, 0.036123929824561404, 0.0003277184243298158]",1,542,0.8146249808830919,0.48193543859649124,0.036123929824561404,0.0003277184243298158,0.8146249808830919,1
543,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[2]/b,AGREEMENT AND PLAN OF MERGER,t,435,"[0.8153131895741844, 0.21368421052631578, 0.5726315789473684, 0.0030805531887002687]",5,543,0.8153131895741844,0.21368421052631578,0.5726315789473684,0.0030805531887002687,0.8153131895741844,5
544,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[3],of,t,435,"[0.8153131895741844, 0.21368421052631578, 0.5726315789473684, 0.0030805531887002687]",5,544,0.8153131895741844,0.21368421052631578,0.5726315789473684,0.0030805531887002687,0.8153131895741844,5
545,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[4]/b,ESSEX BANK,t,435,"[0.8153131895741844, 0.21368421052631578, 0.5726315789473684, 0.0030805531887002687]",5,545,0.8153131895741844,0.21368421052631578,0.5726315789473684,0.0030805531887002687,0.8153131895741844,5
546,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[5],with and into,t,435,"[0.8153131895741844, 0.21368421052631578, 0.5726315789473684, 0.0030805531887002687]",5,546,0.8153131895741844,0.21368421052631578,0.5726315789473684,0.0030805531887002687,0.8153131895741844,5
547,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[6]/b,UNITED BANK,t,435,"[0.8153131895741844, 0.21368421052631578, 0.5726315789473684, 0.0030805531887002687]",5,547,0.8153131895741844,0.21368421052631578,0.5726315789473684,0.0030805531887002687,0.8153131895741844,5
548,/html/body/document/type/sequence/filename/description/text/center[73]/div/p[16],B-1,n,436,"[0.8282362194402568, 0.49298245614035086, 0.014035087719298246, 0.0003277184243298158]",1,548,0.8282362194402568,0.49298245614035086,0.014035087719298246,0.0003277184243298158,0.8282362194402568,1
549,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[3]/b,ARTICLE I,sn,437,"[0.8315680234209434, 0.4758610526315789, 0.048278526315789466, 0.0003277184243298158]",1,549,0.8315680234209434,0.4758610526315789,0.048278526315789466,0.0003277184243298158,0.8315680234209434,1
550,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[5]/b,ARTICLE II,sn,438,"[0.8339712918660287, 0.474040701754386, 0.05191887719298245, 0.0003277184243298158]",1,550,0.8339712918660287,0.474040701754386,0.05191887719298245,0.0003277184243298158,0.8339712918660287,1
551,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[7]/b,ARTICLE III,sn,439,"[0.835697275567499, 0.472220350877193, 0.05555922807017544, 0.0003277184243298158]",1,551,0.835697275567499,0.472220350877193,0.05555922807017544,0.0003277184243298158,0.835697275567499,1
552,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[9]/b,ARTICLE IV,sn,440,"[0.8387778287561993, 0.4724835087719298, 0.05503291228070175, 0.0003277184243298158]",1,552,0.8387778287561993,0.4724835087719298,0.05503291228070175,0.0003277184243298158,0.8387778287561993,1
553,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[10]/u[1],Section,ssn,441,"[0.8394660374472919, 0.23658456140350875, 0.04417761403508772, 0.0003277184243298158]",3,553,0.8394660374472919,0.23658456140350875,0.04417761403508772,0.0003277184243298158,0.8394660374472919,3
554,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[10]/u[3],4.1,ssn,441,"[0.8394660374472919, 0.23658456140350875, 0.04417761403508772, 0.0003277184243298158]",3,554,0.8394660374472919,0.23658456140350875,0.04417761403508772,0.0003277184243298158,0.8394660374472919,3
555,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[10],A,ssn,441,"[0.8394660374472919, 0.23658456140350875, 0.04417761403508772, 0.0003277184243298158]",3,555,0.8394660374472919,0.23658456140350875,0.04417761403508772,0.0003277184243298158,0.8394660374472919,3
556,/html/body/document/type/sequence/filename/description/text/center[74]/div/p[12],B-2,n,442,"[0.842775993533023, 0.49298245614035086, 0.014035087719298246, 0.0003277184243298158]",1,556,0.842775993533023,0.49298245614035086,0.014035087719298246,0.0003277184243298158,0.842775993533023,1
557,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[1]/u[1],Section,ssn,443,"[0.8437045290686241, 0.23658456140350875, 0.04209431578947369, 0.0003277184243298158]",2,557,0.8437045290686241,0.23658456140350875,0.04209431578947369,0.0003277184243298158,0.8437045290686241,2
558,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[1]/u[3],4.2,ssn,443,"[0.8437045290686241, 0.23658456140350875, 0.04209431578947369, 0.0003277184243298158]",2,558,0.8437045290686241,0.23658456140350875,0.04209431578947369,0.0003277184243298158,0.8437045290686241,2
559,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[2]/b,ARTICLE V,sn,444,"[0.8464355159380393, 0.4743859649122807, 0.05122259649122807, 0.0003277184243298158]",1,559,0.8464355159380393,0.4743859649122807,0.05122259649122807,0.0003277184243298158,0.8464355159380393,1
560,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[3]/u[1],Section,ssn,445,"[0.8471237246291319, 0.23658456140350875, 0.04209431578947369, 0.0003277184243298158]",2,560,0.8471237246291319,0.23658456140350875,0.04209431578947369,0.0003277184243298158,0.8471237246291319,2
561,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[3]/u[3],5.1,ssn,445,"[0.8471237246291319, 0.23658456140350875, 0.04209431578947369, 0.0003277184243298158]",2,561,0.8471237246291319,0.23658456140350875,0.04209431578947369,0.0003277184243298158,0.8471237246291319,2
562,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[4]/u[1],Section,ssn,446,"[0.848827860435647, 0.23658456140350875, 0.04417761403508772, 0.0003277184243298158]",3,562,0.848827860435647,0.23658456140350875,0.04417761403508772,0.0003277184243298158,0.848827860435647,3
563,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[4]/u[3],5.2,ssn,446,"[0.848827860435647, 0.23658456140350875, 0.04417761403508772, 0.0003277184243298158]",3,563,0.848827860435647,0.23658456140350875,0.04417761403508772,0.0003277184243298158,0.848827860435647,3
564,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[4],A,ssn,446,"[0.848827860435647, 0.23658456140350875, 0.04417761403508772, 0.0003277184243298158]",3,564,0.848827860435647,0.23658456140350875,0.04417761403508772,0.0003277184243298158,0.848827860435647,3
565,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[5]/u[1],Section,ssn,447,"[0.8498547114985471, 0.23658456140350875, 0.044353052631578946, 0.0003277184243298158]",3,565,0.8498547114985471,0.23658456140350875,0.044353052631578946,0.0003277184243298158,0.8498547114985471,3
566,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[5]/u[3],5.3,ssn,447,"[0.8498547114985471, 0.23658456140350875, 0.044353052631578946, 0.0003277184243298158]",3,566,0.8498547114985471,0.23658456140350875,0.044353052631578946,0.0003277184243298158,0.8498547114985471,3
567,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[5],T,ssn,447,"[0.8498547114985471, 0.23658456140350875, 0.044353052631578946, 0.0003277184243298158]",3,567,0.8498547114985471,0.23658456140350875,0.044353052631578946,0.0003277184243298158,0.8498547114985471,3
568,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[6]/u[1],Section,ssn,448,"[0.8508815625614471, 0.23658456140350875, 0.04209431578947369, 0.0003277184243298158]",2,568,0.8508815625614471,0.23658456140350875,0.04209431578947369,0.0003277184243298158,0.8508815625614471,2
569,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[6]/u[3],5.4,ssn,448,"[0.8508815625614471, 0.23658456140350875, 0.04209431578947369, 0.0003277184243298158]",2,569,0.8508815625614471,0.23658456140350875,0.04209431578947369,0.0003277184243298158,0.8508815625614471,2
570,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[7]/b,ARTICLE VI,sn,449,"[0.8522579799436324, 0.4725656140350877, 0.05486294736842105, 0.0003277184243298158]",1,570,0.8522579799436324,0.4725656140350877,0.05486294736842105,0.0003277184243298158,0.8522579799436324,1
571,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[8]/u[1],Section,ssn,450,"[0.8529461886347249, 0.23658456140350875, 0.04209431578947369, 0.0003277184243298158]",2,571,0.8529461886347249,0.23658456140350875,0.04209431578947369,0.0003277184243298158,0.8529461886347249,2
572,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[8]/u[3],6.1,ssn,450,"[0.8529461886347249, 0.23658456140350875, 0.04209431578947369, 0.0003277184243298158]",2,572,0.8529461886347249,0.23658456140350875,0.04209431578947369,0.0003277184243298158,0.8529461886347249,2
573,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[9]/u[1],Section,ssn,451,"[0.85465032444124, 0.23658456140350875, 0.044353052631578946, 0.0003277184243298158]",3,573,0.85465032444124,0.23658456140350875,0.044353052631578946,0.0003277184243298158,0.85465032444124,3
574,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[9]/u[3],6.2,ssn,451,"[0.85465032444124, 0.23658456140350875, 0.044353052631578946, 0.0003277184243298158]",3,574,0.85465032444124,0.23658456140350875,0.044353052631578946,0.0003277184243298158,0.85465032444124,3
575,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[9],T,ssn,451,"[0.85465032444124, 0.23658456140350875, 0.044353052631578946, 0.0003277184243298158]",3,575,0.85465032444124,0.23658456140350875,0.044353052631578946,0.0003277184243298158,0.85465032444124,3
576,/html/body/document/type/sequence/filename/description/text/center[75]/div/p[11],B-3,n,452,"[0.8555897839243188, 0.49298245614035086, 0.014035087719298246, 0.0003277184243298158]",1,576,0.8555897839243188,0.49298245614035086,0.014035087719298246,0.0003277184243298158,0.8555897839243188,1
577,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[1]/b,ARTICLE VII,sn,453,"[0.85651831945992, 0.4707452631578947, 0.05850329824561403, 0.0003277184243298158]",1,577,0.85651831945992,0.4707452631578947,0.05850329824561403,0.0003277184243298158,0.85651831945992,1
578,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[3]/b,ARTICLE VIII,sn,454,"[0.8592602302768128, 0.46892561403508776, 0.06214364912280702, 0.0003277184243298158]",1,578,0.8592602302768128,0.46892561403508776,0.06214364912280702,0.0003277184243298158,0.8592602302768128,1
579,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[5]/b,ARTICLE IX,sn,455,"[0.8620021410937055, 0.4724835087719298, 0.05503291228070175, 0.0003277184243298158]",1,579,0.8620021410937055,0.4724835087719298,0.05503291228070175,0.0003277184243298158,0.8620021410937055,1
580,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[6]/u[1],Section,ssn,456,"[0.8626903497847982, 0.23658456140350875, 0.04209431578947369, 0.0003277184243298158]",2,580,0.8626903497847982,0.23658456140350875,0.04209431578947369,0.0003277184243298158,0.8626903497847982,2
581,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[6]/u[3],9.1,ssn,456,"[0.8626903497847982, 0.23658456140350875, 0.04209431578947369, 0.0003277184243298158]",2,581,0.8626903497847982,0.23658456140350875,0.04209431578947369,0.0003277184243298158,0.8626903497847982,2
582,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[7]/u[1],Section,ssn,457,"[0.8640558432195058, 0.23658456140350875, 0.044353052631578946, 0.0003277184243298158]",3,582,0.8640558432195058,0.23658456140350875,0.044353052631578946,0.0003277184243298158,0.8640558432195058,3
583,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[7]/u[3],9.2,ssn,457,"[0.8640558432195058, 0.23658456140350875, 0.044353052631578946, 0.0003277184243298158]",3,583,0.8640558432195058,0.23658456140350875,0.044353052631578946,0.0003277184243298158,0.8640558432195058,3
584,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[7], ,ssn,457,"[0.8640558432195058, 0.23658456140350875, 0.044353052631578946, 0.0003277184243298158]",3,584,0.8640558432195058,0.23658456140350875,0.044353052631578946,0.0003277184243298158,0.8640558432195058,3
585,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[8]/u[1],Section,ssn,458,"[0.8654213366542133, 0.23658456140350875, 0.04209431578947369, 0.0003277184243298158]",2,585,0.8654213366542133,0.23658456140350875,0.04209431578947369,0.0003277184243298158,0.8654213366542133,2
586,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[8]/u[3],9.3,ssn,458,"[0.8654213366542133, 0.23658456140350875, 0.04209431578947369, 0.0003277184243298158]",2,586,0.8654213366542133,0.23658456140350875,0.04209431578947369,0.0003277184243298158,0.8654213366542133,2
587,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[9]/u[1],Section,ssn,459,"[0.8674641148325358, 0.23658456140350875, 0.04209431578947369, 0.0003277184243298158]",2,587,0.8674641148325358,0.23658456140350875,0.04209431578947369,0.0003277184243298158,0.8674641148325358,2
588,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[9]/u[3],9.4,ssn,459,"[0.8674641148325358, 0.23658456140350875, 0.04209431578947369, 0.0003277184243298158]",2,588,0.8674641148325358,0.23658456140350875,0.04209431578947369,0.0003277184243298158,0.8674641148325358,2
589,/html/body/document/type/sequence/filename/description/text/center[76]/div/p[11],B-4,n,460,"[0.8687422166874221, 0.49298245614035086, 0.014035087719298246, 0.0003277184243298158]",1,589,0.8687422166874221,0.49298245614035086,0.014035087719298246,0.0003277184243298158,0.8687422166874221,1
590,/html/body/document/type/sequence/filename/description/text/center[77]/div/p[1]/b,ARTICLE X,sn,461,"[0.8696707522230233, 0.47430385964912286, 0.051392561403508764, 0.0003277184243298158]",1,590,0.8696707522230233,0.47430385964912286,0.051392561403508764,0.0003277184243298158,0.8696707522230233,1
591,/html/body/document/type/sequence/filename/description/text/center[77]/div/p[34],B-5,n,462,"[0.8828559568285596, 0.49298245614035086, 0.014035087719298246, 0.0003277184243298158]",1,591,0.8828559568285596,0.49298245614035086,0.014035087719298246,0.0003277184243298158,0.8828559568285596,1
592,/html/body/document/type/sequence/filename/description/text/center[78]/div/p[1]/b,ARTICLE XI,sn,463,"[0.8837844923641607, 0.4724835087719298, 0.05503291228070175, 0.0003277184243298158]",1,592,0.8837844923641607,0.4724835087719298,0.05503291228070175,0.0003277184243298158,0.8837844923641607,1
593,/html/body/document/type/sequence/filename/description/text/center[78]/div/p[3]/b,ARTICLE XII,sn,464,"[0.8875423302964759, 0.4706631578947369, 0.058673263157894735, 0.0003277184243298158]",1,593,0.8875423302964759,0.4706631578947369,0.058673263157894735,0.0003277184243298158,0.8875423302964759,1
594,/html/body/document/type/sequence/filename/description/text/center[78]/div/p[5]/b,ARTICLE XIII,sn,465,"[0.8906228834851762, 0.4688435087719298, 0.062313614035087714, 0.0003277184243298158]",1,594,0.8906228834851762,0.4688435087719298,0.062313614035087714,0.0003277184243298158,0.8906228834851762,1
595,/html/body/document/type/sequence/filename/description/text/center[78]/div/p[7]/b,ARTICLE XIV,sn,466,"[0.892687509558454, 0.46910666666666667, 0.061787298245614033, 0.0003277184243298158]",1,595,0.892687509558454,0.46910666666666667,0.061787298245614033,0.0003277184243298158,0.892687509558454,1
596,/html/body/document/type/sequence/filename/description/text/center[78]/div/p[9]/b,ARTICLE XV,sn,467,"[0.8944134932599244, 0.4709263157894737, 0.05814694736842105, 0.0003277184243298158]",1,596,0.8944134932599244,0.4709263157894737,0.05814694736842105,0.0003277184243298158,0.8944134932599244,1
597,/html/body/document/type/sequence/filename/description/text/center[78]/div/p[13],B-6,n,468,"[0.8967293701251884, 0.49298245614035086, 0.014035087719298246, 0.0003277184243298158]",1,597,0.8967293701251884,0.49298245614035086,0.014035087719298246,0.0003277184243298158,0.8967293701251884,1
598,/html/body/document/type/sequence/filename/description/text/center[79]/div/p[5],B-7,n,469,"[0.9035480981407442, 0.49298245614035086, 0.014035087719298246, 0.0003277184243298158]",1,598,0.9035480981407442,0.49298245614035086,0.014035087719298246,0.0003277184243298158,0.9035480981407442,1
599,/html/body/document/type/sequence/filename/description/text/center[80]/div/p[1]/u,Exhibit C,st,470,"[0.9044766336763453, 0.48193543859649124, 0.036123929824561404, 0.0003277184243298158]",1,599,0.9044766336763453,0.48193543859649124,0.036123929824561404,0.0003277184243298158,0.9044766336763453,1
600,/html/body/document/type/sequence/filename/description/text/center[80]/div/p[2]/b,PLAN OF MERGER,t,471,"[0.905164842367438, 0.21368421052631578, 0.5726315789473684, 0.0037578379323152215]",7,600,0.905164842367438,0.21368421052631578,0.5726315789473684,0.0037578379323152215,0.905164842367438,7
601,/html/body/document/type/sequence/filename/description/text/center[80]/div/p[3],merging,t,471,"[0.905164842367438, 0.21368421052631578, 0.5726315789473684, 0.0037578379323152215]",7,601,0.905164842367438,0.21368421052631578,0.5726315789473684,0.0037578379323152215,0.905164842367438,7
602,/html/body/document/type/sequence/filename/description/text/center[80]/div/p[4]/b,"ESSEX BANK,",t,471,"[0.905164842367438, 0.21368421052631578, 0.5726315789473684, 0.0037578379323152215]",7,602,0.905164842367438,0.21368421052631578,0.5726315789473684,0.0037578379323152215,0.905164842367438,7
603,/html/body/document/type/sequence/filename/description/text/center[80]/div/p[5],"a
Virginia chartered commercial bank",t,471,"[0.905164842367438, 0.21368421052631578, 0.5726315789473684, 0.0037578379323152215]",7,603,0.905164842367438,0.21368421052631578,0.5726315789473684,0.0037578379323152215,0.905164842367438,7
604,/html/body/document/type/sequence/filename/description/text/center[80]/div/p[6],with and into,t,471,"[0.905164842367438, 0.21368421052631578, 0.5726315789473684, 0.0037578379323152215]",7,604,0.905164842367438,0.21368421052631578,0.5726315789473684,0.0037578379323152215,0.905164842367438,7
605,/html/body/document/type/sequence/filename/description/text/center[80]/div/p[7]/b,"UNITED BANK,",t,471,"[0.905164842367438, 0.21368421052631578, 0.5726315789473684, 0.0037578379323152215]",7,605,0.905164842367438,0.21368421052631578,0.5726315789473684,0.0037578379323152215,0.905164842367438,7
606,/html/body/document/type/sequence/filename/description/text/center[80]/div/p[8],"a Virginia
chartered commercial bank",t,471,"[0.905164842367438, 0.21368421052631578, 0.5726315789473684, 0.0037578379323152215]",7,606,0.905164842367438,0.21368421052631578,0.5726315789473684,0.0037578379323152215,0.905164842367438,7
607,/html/body/document/type/sequence/filename/description/text/center[80]/div/p[9],1.,ssn,472,"[0.9091083874068734, 0.21368421052631578, 0.007017543859649123, 0.0003277184243298158]",1,607,0.9091083874068734,0.21368421052631578,0.007017543859649123,0.0003277184243298158,0.9091083874068734,1
608,/html/body/document/type/sequence/filename/description/text/center[80]/div/p[9]/u,Merger,sst,473,"[0.9091083874068734, 0.22304280701754386, 0.02918863157894737, 0.0003277184243298158]",2,608,0.9091083874068734,0.22304280701754386,0.02918863157894737,0.0003277184243298158,0.9091083874068734,2
609,/html/body/document/type/sequence/filename/description/text/center[80]/div/p[9],.,sst,473,"[0.9091083874068734, 0.22304280701754386, 0.02918863157894737, 0.0003277184243298158]",2,609,0.9091083874068734,0.22304280701754386,0.02918863157894737,0.0003277184243298158,0.9091083874068734,2
610,/html/body/document/type/sequence/filename/description/text/center[80]/div/p[10],2.,ssn,474,"[0.9109763824255533, 0.21368421052631578, 0.009358526315789473, 0.0003277184243298158]",1,610,0.9109763824255533,0.21368421052631578,0.009358526315789473,0.0003277184243298158,0.9109763824255533,1
611,/html/body/document/type/sequence/filename/description/text/center[80]/div/p[10]/u,Effective Time; Effects of the Merger,sst,475,"[0.9109763824255533, 0.22304280701754386, 0.1423684210526316, 0.0003277184243298158]",2,611,0.9109763824255533,0.22304280701754386,0.1423684210526316,0.0003277184243298158,0.9109763824255533,2
612,/html/body/document/type/sequence/filename/description/text/center[80]/div/p[10],.,sst,475,"[0.9109763824255533, 0.22304280701754386, 0.1423684210526316, 0.0003277184243298158]",2,612,0.9109763824255533,0.22304280701754386,0.1423684210526316,0.0003277184243298158,0.9109763824255533,2
613,/html/body/document/type/sequence/filename/description/text/center[80]/div/p[15],C-1,n,476,"[0.9168425422210571, 0.49298245614035086, 0.014035087719298246, 0.0003277184243298158]",1,613,0.9168425422210571,0.49298245614035086,0.014035087719298246,0.0003277184243298158,0.9168425422210571,1
614,/html/body/document/type/sequence/filename/description/text/center[81]/div/p[4],3.,ssn,477,"[0.9230364204408906, 0.21368421052631578, 0.007017543859649123, 0.0003277184243298158]",1,614,0.9230364204408906,0.21368421052631578,0.007017543859649123,0.0003277184243298158,0.9230364204408906,1
